Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID866;866;48;48,251;18,2;399,75;0;0;0;7;1;14;916,225;2188,831;7,136;None;None;None;None;None;None;-10921639;2188,831;2294;1200;2565;903987;307,866;15,218;0,596;5,311
ID561;561;48;48,129;18,85;400,4;0;600;1;7;1;16,044;921,695;2194,85;8,15;None;None;None;None;None;None;-10921639;2194,85;2304;983;2519;906473;300,552;15,224;0,599;5,473
ID405;405;48;48,192;20,15;400,4;0;1200;2;7;1;16,879;944,305;2227,177;7,903;None;None;None;None;None;None;-10921639;2227,177;2322;1229;2515;919824;266,227;15,295;0,596;6,25
ID1167;1167;48;49,696;19,5;399,75;0;1800;3;7;1;17,479;981,443;2269,274;7,765;None;None;None;None;None;None;-10921639;2269,274;2350;1156;2659;937210;288,116;15,244;0,6;5,905
ID1324;1324;48;49,866;18,85;401,05;0;2400;4;7;1;17,508;959,688;2241,661;7,32;None;None;None;None;None;None;-10921639;2241,661;2340;1088;2608;925806;299,014;15,201;0,61;5,681
ID1017;1017;48;49,958;19,5;399,75;0;3000;5;7;1;19,409;985,939;2281,218;6,753;None;None;None;None;None;None;-10921639;2281,218;2367;1308;2606;942143;264,145;15,29;0,605;6,511
ID712;712;48;49,315;19,5;400,4;0;3600;6;7;1;18,855;954,881;2238,102;7,056;None;None;None;None;None;None;-10921639;2238,102;2341;1238;2609;924336;311,371;15,24;0,596;5,37
ID252;252;48;48,775;19,5;401,05;0;4200;7;7;1;19,855;961,654;2252,429;8,102;None;None;None;None;None;None;-10921639;2252,429;2350;1123;2588;930253;294,204;15,274;0,595;5,711
ID1957;1957;48;49,503;20,15;401,05;0;4800;8;7;1;26,235;961,344;2255,482;7,061;None;None;None;None;None;None;-10921639;2255,482;2376;1200;2603;931514;319,31;15,26;0,596;5,278
ID2110;2110;48;49,197;20,15;401,05;0;5400;9;7;1;24,981;961,816;2253,366;7,269;None;None;None;None;None;None;-10921639;2253,366;2365;969;2593;930640;324,544;15,259;0,595;5,183
ID1479;1479;48;49,388;20,8;400,4;0;6000;10;7;1;29,475;964,3;2256,719;8,671;None;None;None;None;None;None;-10921639;2256,719;2381;964;2625;932025;371,309;15,27;0,588;4,499
ID1801;1801;48;50,812;20,15;401,7;0;6600;11;7;1;31,361;953,007;2219,84;6,538;None;None;None;None;None;None;-10921639;2219,84;2463;675;2723;916794;513,185;11,359;0,596;3,23
ID1639;1639;48;52,682;20,8;402,35;0;7200;12;7;1;37,915;972,932;2236,203;8,223;None;None;None;None;None;None;-10921639;2236,203;2516;561;2761;923552;571,669;11,334;0,614;2,976
ID2424;2424;48;52,749;22,1;401,7;0;7800;13;7;1;42,303;975,772;2240,472;8,404;None;None;None;None;None;None;-10921639;2240,472;2518;561;2773;925315;589,285;11,331;0,611;2,885
ID2268;2268;48;51,929;22,1;401,05;0;8400;14;7;1;48,603;938,656;2202,649;7,383;None;None;None;None;None;None;-10921639;2202,649;2479;410;2771;909694;590,85;11,324;0,604;2,807
ID2583;2583;48;52,242;22,1;401,05;0;9000;15;7;1;56,167;964,09;2259,569;8,196;None;None;None;None;None;None;-10921639;2259,569;2502;551;2809;933202;525,848;11,366;0,606;3,244
ID2895;2895;48;51,397;22,1;401,7;0;9600;16;7;1;62,421;939,646;2237,4;9,041;None;None;None;None;None;None;-10921639;2237,4;2479;589;2757;924046;523,591;11,365;0,603;3,215
ID2738;2738;48;52,503;21,45;401,7;0;10200;17;7;1;69,232;941,312;2241,736;7,695;None;None;None;None;None;None;-10921639;2241,736;2505;612;2767;925837;556,195;11,341;0,608;3,047
ID3361;3361;48;53,014;22,1;401,05;0;10800;18;7;1;81,521;963,47;2278,971;9,167;None;None;None;None;None;None;-10921639;2278,971;2564;561;2799;941215;569,575;11,342;0,604;3,013
ID3051;3051;48;54,168;22,1;401,7;0;11400;19;7;1;93,14;975,533;2301,044;8,545;None;None;None;None;None;None;-10921639;2301,044;2591;575;2878;950331;589,404;11,336;0,612;2,963
ID3204;3204;48;54,18;22,1;401,7;0;12000;20;7;1;98,881;973,196;2300,337;7,341;None;None;None;None;None;None;-10921639;2300,337;2609;575;2875;950039;609,848;11,323;0,607;2,851
ID3672;3672;48;55,3;20,8;399,75;0;12600;21;7;1;109,206;972,271;2307,317;8,37;None;None;None;None;None;None;-10921639;2307,317;2614;505;2919;952922;624,613;11,315;0,616;2,816
ID3519;3519;48;53,981;21,45;400,4;0;13200;22;7;1;117,886;961,586;2305,995;7,712;None;None;None;None;None;None;-10921639;2305,995;2620;448;2890;952376;627,712;11,317;0,595;2,742
ID3826;3826;48;54,807;22,75;400,4;0;13800;23;7;1;134,385;979,799;2358,639;8,554;None;None;None;None;None;None;-10921639;2358,639;2634;655;2906;974118;564,972;11,352;0,608;3,158
ID4130;4130;48;55,526;21,45;401,05;0;14400;24;7;1;135,7;968,305;2336,719;7,748;None;None;None;None;None;None;-10921639;2336,719;2631;541;2946;965065;611,35;11,329;0,615;2,911
ID4278;4278;48;53,956;22,1;399,75;0;15000;25;7;1;145,719;949,523;2340,058;8,017;None;None;None;None;None;None;-10921639;2340,058;2596;585;2888;966444;559,657;11,353;0,598;3,128
ID4431;4431;48;54,381;22,75;399,1;0;15600;26;7;1;152,954;938,91;2323,511;9,002;None;None;None;None;None;None;-10921639;2323,511;2621;460;2893;959610;604,996;11,335;0,604;2,893
ID3975;3975;48;56,08;23,4;399,1;0;16200;27;7;1;168,54;964,627;2364,545;7,923;None;None;None;None;None;None;-10921639;2364,545;2671;472;2985;976557;633,654;11,323;0,61;2,827
ID4580;4580;48;54,668;23,4;399,75;0;16800;28;7;1;176,07;985,833;2415,927;8,487;None;None;None;None;None;None;-10921639;2415,927;2676;638;2897;997778;552,722;11,369;0,59;3,243
ID4735;4735;48;55,756;23,4;399,1;0;17400;29;7;1;187,441;986,855;2424,697;10,271;None;None;None;None;None;None;-10921639;2424,697;2704;642;2953;1001400;576,414;11,356;0,596;3,142
ID4895;4895;48;56,504;22,75;399,1;0;18000;30;7;1;199,264;977,605;2429,729;8,215;None;None;None;None;None;None;-10921639;2429,729;2697;594;2977;1003478;570,171;11,362;0,609;3,225
ID5052;5052;48;57,018;22,75;399,75;0;18600;31;7;1;211,274;1021,608;2494,525;8,775;None;None;None;None;None;None;-10921639;2494,525;2744;748;2996;1030239;551,174;11,375;0,599;3,392
ID5209;5209;48;54,192;24,05;398,45;0;19200;32;7;1;212,843;966,86;2451,128;8,472;None;None;None;None;None;None;-10921639;2451,128;2660;856;2907;1012316;475,501;15,281;0,58;3,786
ID5528;5528;48;54,884;24,05;397,8;0;19800;33;7;1;215,937;969,998;2455,736;9,438;None;None;None;None;None;None;-10921639;2455,736;2667;814;2921;1014219;497,234;11,384;0,587;3,654
ID5688;5688;48;55,168;24,7;397,8;0;20400;34;7;1;225,729;1003,712;2498,329;9,332;None;None;None;None;None;None;-10921639;2498,329;2721;741;2970;1031810;507,283;15,311;0,578;3,608
ID5366;5366;48;55,456;24,05;397,15;0;21000;35;7;1;242,245;1016,571;2534,659;8,959;None;None;None;None;None;None;-10921639;2534,659;2745;762;2975;1046814;483,906;15,359;0,573;3,817
ID6010;6010;48;54,362;24,05;397,8;0;21600;36;7;1;246,86;992,724;2522,276;9,3;None;None;None;None;None;None;-10921639;2522,276;2711;958;2938;1041700;449,459;15,367;0,565;4,051
ID5849;5849;48;53,958;24,05;397,8;0;22200;37;7;1;257,044;997,891;2546,029;9,38;None;None;None;None;None;None;-10921639;2546,029;2699;1027;2903;1051510;386,145;15,461;0,565;4,76
ID6171;6171;48;55,974;23,4;397,8;0;22800;38;7;1;265,668;1043,266;2595,879;9,823;None;None;None;None;None;None;-10921639;2595,879;2784;1013;2987;1072098;438,07;15,382;0,573;4,319
ID6331;6331;48;54,881;24,7;396,5;0;23400;39;7;1;275,041;1036,041;2605,114;11,281;None;None;None;None;None;None;-10921639;2605,114;2764;1144;2970;1075912;380,027;15,448;0,561;4,928
ID6648;6648;48;53,772;24,05;397,8;0;24000;40;7;1;283,554;1016,564;2598,332;9,881;None;None;None;None;None;None;-10921639;2598,332;2735;1186;2912;1073111;348,497;15,48;0,554;5,314
ID6487;6487;48;54,554;23,4;397,8;0;24600;41;7;1;292,777;1024,893;2610,174;10,344;None;None;None;None;None;None;-10921639;2610,174;2757;1048;2980;1078002;386,209;15,463;0,561;4,857
ID6958;6958;48;56,04;23,4;397,15;0;25200;42;7;1;305,429;1044,487;2642,567;9,259;None;None;None;None;None;None;-10921639;2642,567;2803;1068;2991;1091380;409,73;15,424;0,568;4,673
ID6806;6806;48;56,731;22,1;397,8;0;25800;43;7;1;309,818;1042,039;2640,148;9,215;None;None;None;None;None;None;-10921639;2640,148;2801;1098;3103;1090381;430,827;15,322;0,567;4,437
ID7119;7119;48;55,536;23,4;397,8;0;26400;44;7;1;321,676;1007,007;2616,431;9,215;None;None;None;None;None;None;-10921639;2616,431;2757;967;3044;1080586;424,772;15,415;0,565;4,448
ID7275;7275;48;55,389;24,05;397,15;0;27000;45;7;1;327,823;1012,358;2633,523;9,332;None;None;None;None;None;None;-10921639;2633,523;2780;1130;2999;1087645;390,95;15,427;0,562;4,846
ID7431;7431;48;57,089;24,7;397,15;0;27600;46;7;1;346,738;1050,6;2686,753;9,23;None;None;None;None;None;None;-10921639;2686,753;2867;1088;3060;1109629;423,58;15,409;0,569;4,598
ID7593;7593;48;56,585;24,05;397,15;0;28200;47;7;1;355,523;1037,734;2687,748;9,303;None;None;None;None;None;None;-10921639;2687,748;2829;1135;3027;1110040;387,584;15,431;0,565;5,01
ID8097;8097;48;56,574;23,4;398,45;0;28800;48;7;1;356,811;1031,012;2679,002;9,603;None;None;None;None;None;None;-10921639;2679,002;2840;1008;3063;1106428;410,1;15,418;0,565;4,718
ID7761;7761;48;58,378;23,4;398,45;0;29400;49;7;1;386,027;1060,663;2736,726;8,269;None;None;None;None;None;None;-10921639;2736,726;2894;1132;3108;1130268;405,288;15,385;0,575;4,929
ID8264;8264;48;59,931;23,4;397,8;0;30000;50;7;1;386,392;1065,608;2734,15;9,356;None;None;None;None;None;None;-10921639;2734,15;2927;1024;3152;1129204;461,631;15,286;0,587;4,384
ID7930;7930;48;60,57;23,4;398,45;0;30600;51;7;1;403,044;1072,029;2757,421;7,692;None;None;None;None;None;None;-10921639;2757,421;2934;1091;3184;1138815;454,226;15,302;0,594;4,525
ID8600;8600;48;60,346;22,75;398,45;0;31200;52;7;1;411,676;1078,293;2769,864;8,748;None;None;None;None;None;None;-10921639;2769,864;2960;1016;3192;1143954;465,986;15,38;0,586;4,39
ID8427;8427;48;61,498;21,45;398,45;0;31800;53;7;1;411,77;1072,736;2756,893;7,799;None;None;None;None;None;None;-10921639;2756,893;2947;1042;3283;1138597;526,423;15,255;0,595;3,906
ID8772;8772;48;58,99;22,1;397,8;0;32400;54;7;1;423,751;1063,966;2778,334;7,341;None;None;None;None;None;None;-10921639;2778,334;2908;1147;3164;1147452;381,71;15,422;0,573;5,304
ID8938;8938;48;61,412;22,75;397,8;0;33000;55;7;1;439,538;1090,835;2810,763;7,617;None;None;None;None;None;None;-10921639;2810,763;2966;1128;3258;1160845;451,866;15,344;0,587;4,601
ID9105;9105;48;61,446;22,1;398,45;0;33600;56;7;1;437,579;1058,228;2778,029;7,232;None;None;None;None;None;None;-10921639;2778,029;2945;1091;3257;1147326;451,735;15,286;0,597;4,598
ID9269;9269;48;61,69;22,75;398,45;0;34200;57;7;1;456,121;1074,758;2810,659;7,174;None;None;None;None;None;None;-10921639;2810,659;2994;1068;3248;1160802;451,325;15,374;0,594;4,639
ID9431;9431;48;60,537;22,1;397,8;0;34800;58;7;1;453,412;1023,969;2763,153;7,177;None;None;None;None;None;None;-10921639;2763,153;2946;1198;3192;1141182;435,865;15,306;0,591;4,71
ID9927;9927;48;61,488;22,75;399,1;0;35400;59;7;1;461,746;1050,387;2791,734;7,184;None;None;None;None;None;None;-10921639;2791,734;2979;1005;3248;1152986;454,152;15,318;0,595;4,585
ID9593;9593;48;61,138;22,1;399,1;0;36000;60;7;1;464,831;993,458;2739,082;7,886;None;None;None;None;None;None;-10921639;2739,082;2941;1066;3232;1131241;469,2;15,288;0,604;4,394
ID9759;9759;48;58,992;22,1;398,45;0;36600;61;7;1;448,262;976,753;2711,392;7,663;None;None;None;None;None;None;-10921639;2711,392;2892;967;3133;1119805;439,121;15,302;0,579;4,528
ID10094;10094;48;61,839;21,45;399,1;0;37200;62;7;1;472,327;1037,898;2786,758;7,581;None;None;None;None;None;None;-10921639;2786,758;2981;1042;3301;1150931;477,363;15,203;0,591;4,337
ID10257;10257;48;59,877;24,05;397,8;0;37800;63;7;1;478,622;1009,196;2775;7,462;None;None;None;None;None;None;-10921639;2775;2941;1115;3217;1146075;427,74;15,413;0,587;4,798
ID10422;10422;48;60;23,4;399,1;0;38400;64;7;1;465,971;923,245;2664,002;8,375;None;None;None;None;None;None;-10921639;2664,002;2857;903;3204;1100233;506,605;15,276;0,604;3,959
ID10592;10592;48;61,134;22,1;398,45;0;39000;65;7;1;480,891;978,131;2735,283;8,847;None;None;None;None;None;None;-10921639;2735,283;2907;1037;3258;1129672;487,783;15,201;0,599;4,203
ID10762;10762;48;56,993;22,75;397,8;0;39600;66;7;1;446,37;861,087;2583,075;8,889;None;None;None;None;None;None;-10921639;2583,075;2726;797;3114;1066810;488,356;15,296;0,585;3,903
ID10924;10924;48;40,472;22,1;399,75;0;40200;67;7;1;321,966;544,119;2109,852;8,341;None;None;None;None;None;None;-10921639;2109,852;2208;915;2460;871369;319,565;15,41;0,457;4,142
ID11087;11087;48;27,082;25,35;397,8;0;40800;68;7;1;168,775;312,792;1546,927;7,918;None;None;None;None;None;None;-10921639;1546,927;1590;423;2011;638881;333,288;11,285;0,352;2,419
ID11252;11252;48;22,289;29,9;394,55;0;41400;69;7;1;154,015;254,966;1441,571;10,288;None;None;None;None;None;None;-10921639;1441,571;1484;671;1655;595369;170,476;25,448;0,338;4,269
ID11419;11419;48;23,954;27,95;393,9;0;42000;70;7;1;160,102;255,351;1461,692;10,029;None;None;None;None;None;None;-10921639;1461,692;1480;1035;1660;603679;117,982;19,616;0,389;6,945
ID11582;11582;48;26,59;27,95;397,15;0;42600;71;7;1;160,186;260,881;1463,249;9,354;None;None;None;None;None;None;-10921639;1463,249;1469;1088;1757;604322;147,934;19,393;0,435;5,997
ID11746;11746;48;28,409;28,6;397,15;0;43200;72;7;1;175,547;275,039;1518,84;8,789;None;None;None;None;None;None;-10921639;1518,84;1520;1128;1804;627281;150,978;19,397;0,461;6,352
ID11913;11913;48;27,444;27,3;398,45;0;43800;73;7;1;165,516;268,3;1488,579;8,133;None;None;None;None;None;None;-10921639;1488,579;1494;1098;1766;614783;154,616;19,368;0,447;5,944
ID12078;12078;48;24,157;27,3;395,2;0;44400;74;7;1;138,768;214,889;1340,504;8,845;None;None;None;None;None;None;-10921639;1340,504;1355;992;1532;553628;110,101;19,235;0,454;7,601
ID12407;12407;48;25,465;26,65;393,9;0;45000;75;7;1;141,889;210,027;1335,63;8,063;None;None;None;None;None;None;-10921639;1335,63;1353;1029;1532;551615;123,36;19,024;0,484;7,066
ID12246;12246;48;24,683;26,65;395,2;0;45600;76;7;1;144,293;205,288;1330,458;8,729;None;None;None;None;None;None;-10921639;1330,458;1349;967;1543;549479;121,643;19,235;0,465;6,948
ID12573;12573;48;25,569;27,3;396,5;0;46200;77;7;1;154,579;222,443;1384,058;7,84;None;None;None;None;None;None;-10921639;1384,058;1391;989;1657;571616;136,927;19,25;0,452;6,291
ID12732;12732;48;23,727;27,3;391,3;0;46800;78;7;1;146,937;208,056;1342,659;7,547;None;None;None;None;None;None;-10921639;1342,659;1373;1120;1460;554518;79,134;19,253;0,454;10,603
ID12897;12897;48;23,648;26,65;391,95;0;47400;79;7;1;149,305;205,61;1341,864;8,368;None;None;None;None;None;None;-10921639;1341,864;1363;1058;1473;554190;86,781;19,266;0,45;9,592
ID13062;13062;48;24,26;27,3;393,25;0;48000;80;7;1;144,419;200,242;1321,191;8,419;None;None;None;None;None;None;-10921639;1321,191;1347;1008;1509;545652;106,127;19,088;0,464;7,891
ID13230;13230;48;23,526;27,3;391,95;0;48600;81;7;1;145,939;196,596;1318,344;8,605;None;None;None;None;None;None;-10921639;1318,344;1335;1032;1471;544476;92,388;19,194;0,454;8,906
ID13399;13399;48;22,344;26;392,6;0;49200;82;7;1;133,801;184,663;1266,206;9,584;None;None;None;None;None;None;-10921639;1266,206;1287;935;1456;522943;111,255;19,416;0,434;6,892
ID13569;13569;48;22,653;25,35;391,95;0;49800;83;7;1;134,223;181,438;1261,559;8,886;None;None;None;None;None;None;-10921639;1261,559;1296;912;1410;521024;109,615;19,245;0,447;7,113
ID13739;13739;48;21,959;26;391,95;0;50400;84;7;1;127,823;161,804;1205,223;9,012;None;None;None;None;None;None;-10921639;1205,223;1229;923;1383;497757;99,377;19,104;0,461;7,654
ID14076;14076;48;23,267;29,25;394,55;0;51000;85;7;1;132,663;168,329;1222,174;7,424;None;None;None;None;None;None;-10921639;1222,174;1227;875;1456;504758;127,96;19,114;0,476;6,158
ID13909;13909;48;22,42;29,25;393,25;0;51600;86;7;1;124,763;161,722;1193,814;8,981;None;None;None;None;None;None;-10921639;1193,814;1198;856;1414;493045;120,729;19,153;0,467;6,297
ID14243;14243;48;22,81;28,6;394,55;0;52200;87;7;1;134,467;173,649;1242,167;7,705;None;None;None;None;None;None;-10921639;1242,167;1247;926;1494;513015;123,889;19,039;0,455;6,274
ID14415;14415;48;22,558;29,25;393,9;0;52800;88;7;1;129,671;163,254;1205,061;9,312;None;None;None;None;None;None;-10921639;1205,061;1211;866;1424;497690;123,447;19,142;0,463;6,18
ID14584;14584;48;21,331;27,95;391,95;0;53400;89;7;1;120,375;151,988;1163,792;8,051;None;None;None;None;None;None;-10921639;1163,792;1179;780;1367;480646;118,476;19,202;0,454;6,133
ID15259;15259;48;20,862;26,65;391,95;0;54000;90;7;1;123,472;157,051;1185,031;7,799;None;None;None;None;None;None;-10921639;1185,031;1204;850;1365;489418;100,111;19,214;0,439;7,218
ID14752;14752;48;19,998;24,7;390;0;54600;91;7;1;118,976;147,724;1152,879;8,065;None;None;None;None;None;None;-10921639;1152,879;1175;929;1268;476139;77,146;19,416;0,445;9,2
ID15425;15425;48;20,072;25,35;389,35;0;55200;92;7;1;122,92;145,075;1154,264;8,465;None;None;None;None;None;None;-10921639;1154,264;1182;926;1272;476711;80,636;19,467;0,442;8,769
ID15086;15086;48;19,933;25,35;392,6;0;55800;93;7;1;119,69;142,041;1140,947;9,128;None;None;None;None;None;None;-10921639;1140,947;1165;844;1298;471211;87,832;19,26;0,445;8,003
ID14918;14918;48;21,295;28,6;393,25;0;56400;94;7;1;124,203;146,559;1156,097;8,119;None;None;None;None;None;None;-10921639;1156,097;1149;844;1397;477468;128,765;19,231;0,45;5,574
ID15590;15590;48;19,624;25,35;390,65;0;57000;95;7;1;118,155;139,38;1128,547;8,015;None;None;None;None;None;None;-10921639;1128,547;1151;837;1287;466090;84,378;19,103;0,447;8,267
ID15761;15761;48;19,434;25,35;391,95;0;57600;96;7;1;119,487;139,056;1133,554;8,186;None;None;None;None;None;None;-10921639;1133,554;1156;859;1302;468158;95,011;19,348;0,432;7,198
ID15925;15925;48;20,145;27,3;392,6;0;58200;97;7;1;115,642;132,651;1106,477;8,571;None;None;None;None;None;None;-10921639;1106,477;1118;801;1331;456975;115,716;19,259;0,447;5,912
ID16091;16091;48;21,572;26,65;394,55;0;58800;98;7;1;117,174;137,596;1122,262;7,404;None;None;None;None;None;None;-10921639;1122,262;1125;804;1397;463494;125,859;15,682;0,479;5,776
ID16412;16412;48;21,271;25,35;395,2;0;59400;99;7;1;126,32;141,663;1148,47;8,339;None;None;None;None;None;None;-10921639;1148,47;1158;759;1429;474318;143,615;19,344;0,443;4,91
ID16579;16579;48;24,373;26;398,45;0;60000;100;7;1;148,966;164,087;1252,559;6,884;None;None;None;None;None;None;-10921639;1252,559;1240;906;1520;517307;153,931;19,229;0,467;5,179
ID16741;16741;48;21,752;27,95;395,85;0;60600;101;7;1;129,552;141,414;1159,634;7,613;None;None;None;None;None;None;-10921639;1159,634;1144;856;1454;478929;129,53;19,143;0,452;5,576
ID16242;16242;48;18,808;26;392,6;0;61200;102;7;1;114,86;124,351;1087,46;7,705;None;None;None;None;None;None;-10921639;1087,46;1108;766;1255;449121;90,56;19,461;0,441;7,353
ID16898;16898;48;19,356;26,65;391,95;0;61800;103;7;1;114,797;129,225;1101,925;7,663;None;None;None;None;None;None;-10921639;1101,925;1120;850;1275;455095;87,723;19,239;0,44;7,678
ID17060;17060;48;19,614;25,35;395,85;0;62400;104;7;1;114,312;125,029;1086,579;8,034;None;None;None;None;None;None;-10921639;1086,579;1096;744;1277;448757;112,33;19,479;0,436;5,871
ID17218;17218;48;19,939;26,65;395,2;0;63000;105;7;1;116,404;131,283;1104,915;6,923;None;None;None;None;None;None;-10921639;1104,915;1120;776;1315;456330;105,509;19,314;0,441;6,406
ID17378;17378;48;21,118;27,95;397,15;0;63600;106;7;1;122,179;140,68;1142,298;6,944;None;None;None;None;None;None;-10921639;1142,298;1140;881;1367;471769;112,267;19,133;0,451;6,327
ID17537;17537;48;19,171;27,3;395,85;0;64200;107;7;1;109,387;126,84;1077,334;7,714;None;None;None;None;None;None;-10921639;1077,334;1091;831;1268;444939;96,165;19,317;0,434;6,779
ID17861;17861;48;19,23;27,3;393,9;0;64800;108;7;1;113,845;125,344;1084,455;7,392;None;None;None;None;None;None;-10921639;1084,455;1091;856;1302;447880;94,518;19,274;0,433;6,93
ID18026;18026;48;18,33;24,7;395,85;0;65400;109;7;1;108,542;120,792;1061,07;8,523;None;None;None;None;None;None;-10921639;1061,07;1066;804;1257;438222;101,307;19,509;0,41;6,092
ID17699;17699;48;19,446;26;393,25;0;66000;110;7;1;123,479;129,547;1121,479;8,37;None;None;None;None;None;None;-10921639;1121,479;1135;875;1319;463171;92,085;19,442;0,424;7,248
ID18189;18189;48;18,876;26;393,25;0;66600;111;7;1;108,419;123,007;1067,7;7,165;None;None;None;None;None;None;-10921639;1067,7;1093;817;1231;440960;92,366;19,325;0,437;7,034
ID18361;18361;48;19,076;24,05;394,55;0;67200;112;7;1;113,107;120,489;1071,426;8,264;None;None;None;None;None;None;-10921639;1071,426;1078;752;1275;442499;102,637;19,485;0,436;6,337
ID18530;18530;48;19,006;23,4;395,2;0;67800;113;7;1;109,208;120,438;1062,487;7,031;None;None;None;None;None;None;-10921639;1062,487;1073;814;1287;438807;116,326;19,31;0,422;5,425
ID18865;18865;48;22,349;26,65;400,4;0;68400;114;7;1;133,155;140,855;1165,959;7,16;None;None;None;None;None;None;-10921639;1165,959;1161;840;1422;481541;138,598;19,282;0,461;5,312
ID18699;18699;48;20,505;27,95;399,75;0;69000;115;7;1;123,494;130,995;1114,923;7,327;None;None;None;None;None;None;-10921639;1114,923;1118;856;1363;460463;121,841;19,283;0,436;5,56
ID19198;19198;48;19,645;26,65;399,1;0;69600;116;7;1;117,322;125,09;1090,634;6,676;None;None;None;None;None;None;-10921639;1090,634;1096;804;1312;450432;110,087;19,332;0,427;5,928
ID19034;19034;48;19,267;26,65;398,45;0;70200;117;7;1;110,513;115,312;1049,942;8,099;None;None;None;None;None;None;-10921639;1049,942;1048;804;1323;433626;116,501;19,274;0,431;5,432
ID19369;19369;48;20,411;28,6;399,1;0;70800;118;7;1;118,397;120,511;1080,717;7,271;None;None;None;None;None;None;-10921639;1080,717;1060;831;1371;446336;133,648;19,302;0,441;4,946
ID19534;19534;48;19,618;26;399,1;0;71400;119;7;1;109,726;115,087;1043,915;6,811;None;None;None;None;None;None;-10921639;1043,915;1042;744;1304;431137;129,92;19,301;0,436;4,878
ID19701;19701;48;19,429;26;397,15;0;72000;120;7;1;110,603;110,005;1035,571;7,46;None;None;None;None;None;None;-10921639;1035,571;1024;766;1281;427691;123,28;19,412;0,442;5,151
ID19874;19874;48;19,201;27,95;398,45;0;72600;121;7;1;112,731;115,516;1055,063;6,831;None;None;None;None;None;None;-10921639;1055,063;1053;748;1302;435741;116,112;19,394;0,43;5,462
ID20383;20383;48;19,859;27,3;399,75;0;73200;122;7;1;113,651;115,925;1056,574;7,228;None;None;None;None;None;None;-10921639;1056,574;1050;755;1319;436365;126,777;19,325;0,44;5,096
ID20041;20041;48;17,738;28,6;395,2;0;73800;123;7;1;98,847;101,864;985,995;8,065;None;None;None;None;None;None;-10921639;985,995;981;780;1198;407216;106,998;19,311;0,417;5,421
ID20553;20553;48;17,772;26,65;397,8;0;74400;124;7;1;95,845;102,324;974,232;8,068;None;None;None;None;None;None;-10921639;974,232;972;699;1209;402358;114,656;19,309;0,422;5,04
ID20215;20215;48;18,48;27,95;397,8;0;75000;125;7;1;103,075;105,603;1005,017;7,412;None;None;None;None;None;None;-10921639;1005,017;1003;722;1220;415072;111,651;19,189;0,432;5,43
ID20717;20717;48;17,117;26;396,5;0;75600;126;7;1;93,678;91,942;945,157;7,416;None;None;None;None;None;None;-10921639;945,157;944;655;1161;390350;108,899;19,482;0,42;5,134
ID20885;20885;48;16,324;26;396,5;0;76200;127;7;1;85,538;87,615;901,671;7,935;None;None;None;None;None;None;-10921639;901,671;906;561;1140;372390;110,325;19,394;0,416;4,804
ID21052;21052;48;15,88;24,7;393,25;0;76800;128;7;1;86,337;87,157;910,269;7,78;None;None;None;None;None;None;-10921639;910,269;926;667;1098;375941;97,444;19,377;0,407;5,4
ID21222;21222;48;16,307;21,45;392,6;0;77400;129;7;1;83,799;85,659;895,196;7,68;None;None;None;None;None;None;-10921639;895,196;897;647;1108;369716;104,504;19,208;0,425;5,106
ID21558;21558;48;16,417;23,4;388,7;0;78000;130;7;1;95,005;93,322;952,281;8,022;None;None;None;None;None;None;-10921639;952,281;958;667;1137;393292;101,469;19,693;0,395;5,318
ID21395;21395;48;15,947;25,35;391,95;0;78600;131;7;1;93,111;89,426;935,869;7,978;None;None;None;None;None;None;-10921639;935,869;950;737;1053;386514;78,265;19,455;0,411;6,963
ID21731;21731;48;16,631;27,95;394,55;0;79200;132;7;1;96,622;94,758;959,903;8,167;None;None;None;None;None;None;-10921639;959,903;967;737;1096;396440;89,074;19,474;0,409;6,261
ID21902;21902;48;15,886;26;395,85;0;79800;133;7;1;83,232;84,213;892,985;7,714;None;None;None;None;None;None;-10921639;892,985;891;651;1073;368803;100,574;19,441;0,409;5,157
ID22076;22076;48;14,848;23,4;393,9;0;80400;134;7;1;73,874;77,557;843,584;7,981;None;None;None;None;None;None;-10921639;843,584;859;608;1008;348400;92,374;19,374;0,419;5,391
ID22243;22243;48;15,944;22,1;390;0;81000;135;7;1;88,993;84,133;906,257;9,881;None;None;None;None;None;None;-10921639;906,257;921;616;1083;374284;97,38;19,482;0,412;5,435
ID22412;22412;48;16,3;22,1;389,35;0;81600;136;7;1;91,521;88,61;931,15;7,494;None;None;None;None;None;None;-10921639;931,15;938;642;1078;384565;89,656;19,297;0,417;6,117
ID22585;22585;48;17,015;20,8;386,75;0;82200;137;7;1;97,511;89,673;950,211;7,954;None;None;None;None;None;None;-10921639;950,211;955;671;1158;392437;105,177;19,285;0,417;5,318
