Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID1757962;1757962;214;19,023;118,3;622,7;0;212400;354;7;1;67,988;219,683;1084,92;6,855;None;None;None;None;None;None;-10921639;1084,92;1089;785;1231;448072;76,57;18,808;0,445;8,725
ID1758344;1758344;214;19,518;117,65;624;0;213000;355;7;1;71,511;222,264;1097,136;7,748;None;None;None;None;None;None;-10921639;1097,136;1117;850;1184;453117;65,915;18,513;0,461;10,507
ID1758730;1758730;214;22,258;121,55;626,6;0;213600;356;7;1;80,903;249,697;1164,085;6,966;None;None;None;None;None;None;-10921639;1164,085;1204;687;1349;480767;127,425;15,61;0,489;6,004
ID1759111;1759111;214;22,756;122,2;626,6;0;214200;357;7;1;87,189;250,816;1161,831;6,31;None;None;None;None;None;None;-10921639;1161,831;1251;420;1438;479836;221,612;11,358;0,458;3,294
ID1759499;1759499;214;21,662;120,25;627,25;0;214800;358;7;1;80,772;236,956;1127,639;7,08;None;None;None;None;None;None;-10921639;1127,639;1208;455;1348;465715;214,283;11,378;0,441;3,222
ID1760664;1760664;214;24,211;120,25;625,3;0;215400;359;7;1;91,983;262,678;1198,196;7,22;None;None;None;None;None;None;-10921639;1198,196;1280;474;1429;494855;218,745;15,417;0,503;3,667
ID1760277;1760277;214;27,357;131,95;620,1;0;216000;360;7;1;127,266;284,148;1298,971;6,935;None;None;None;None;None;None;-10921639;1298,971;1336;824;1515;536475;155,007;15,324;0,547;5,923
ID1759885;1759885;214;25,251;133,9;618,15;0;216600;361;7;1;121,538;283,041;1288,174;6,705;None;None;None;None;None;None;-10921639;1288,174;1336;594;1450;532016;160,631;15,542;0,5;5,344
ID1761046;1761046;214;25,941;134,55;618,8;0;217200;362;7;1;119,557;290,438;1293,056;7,291;None;None;None;None;None;None;-10921639;1293,056;1349;687;1505;534032;168,008;15,374;0,502;5,147
ID1761429;1761429;214;25,453;135,85;616,85;0;217800;363;7;1;122,412;298,77;1314,056;8,169;None;None;None;None;None;None;-10921639;1314,056;1357;751;1499;542705;148,068;15,481;0,492;5,851
ID1761808;1761808;214;25,914;135,85;614,25;0;218400;364;7;1;125,743;309,736;1339,901;7,576;None;None;None;None;None;None;-10921639;1339,901;1385;913;1491;553379;118,051;15,549;0,506;7,628
ID1762575;1762575;214;26,254;137,15;617,5;0;219000;365;7;1;134,787;307,046;1347,252;6,7;None;None;None;None;None;None;-10921639;1347,252;1380;898;1508;556415;127,193;15,57;0,503;7,086
ID1762960;1762960;214;27,968;137,15;617,5;0;219600;366;7;1;140,337;310,763;1355,775;6,446;None;None;None;None;None;None;-10921639;1355,775;1405;643;1615;559935;193,894;15,262;0,521;4,788
ID1762194;1762194;214;26,419;138,45;617,5;0;220200;367;7;1;150,235;277,269;1319,09;7,823;None;None;None;None;None;None;-10921639;1319,09;1370;742;1603;544784;213,93;11,371;0,476;3,977
ID1763340;1763340;214;15,559;136,5;618,8;0;220800;368;7;1;85,816;168,489;1013,581;6,165;None;None;None;None;None;None;-10921639;1013,581;1033;660;1150;418609;101,231;15,688;0,342;5,106
ID1764088;1764088;214;15,03;135,2;616,2;0;221400;369;7;1;87,107;137,477;946,487;7,864;None;None;None;None;None;None;-10921639;946,487;969;492;1081;390899;101,423;15,57;0,358;4,922
ID1764842;1764842;214;15,375;133,25;615,55;0;222000;370;7;1;88,169;135,918;951,508;7,855;None;None;None;None;None;None;-10921639;951,508;969;590;1072;392973;86,791;19,034;0,376;5,997
ID1764471;1764471;214;15,934;132,6;617,5;0;222600;371;7;1;93,153;142,119;975,119;7,465;None;None;None;None;None;None;-10921639;975,119;987;745;1077;402724;69,426;19,149;0,393;7,925
ID1763719;1763719;214;15,979;132,6;617,5;0;223200;372;7;1;94,61;133,281;956,199;7,458;None;None;None;None;None;None;-10921639;956,199;964;715;1070;394910;72,956;19,282;0,402;7,522
ID1765223;1765223;214;15,668;132,6;618,15;0;223800;373;7;1;96,099;126,179;944,753;7,659;None;None;None;None;None;None;-10921639;944,753;948;757;1058;390183;63,851;19,21;0,4;8,454
ID1765978;1765978;214;10,225;131,95;613,6;0;224400;374;7;1;84,54;61,741;737,743;7,61;None;None;None;None;None;None;-10921639;737,743;763;478;903;304688;99,191;11,387;0,283;3,281
ID1766354;1766354;214;10,071;131,95;607,1;0;225000;375;7;1;88,811;17,76;613,075;7,39;None;None;None;None;None;None;-10921639;613,075;615;281;791;253200;115,382;11,277;0,342;2,71
ID1765592;1765592;214;9,009;133,25;607,1;0;225600;376;7;1;102,625;12,286;644,278;8,056;None;None;None;None;None;None;-10921639;644,278;667;325;832;266087;118,383;11,266;0,272;2,327
ID1766733;1766733;214;7,635;135,85;603,85;0;226200;377;7;1;103,634;11,433;626,642;7,705;None;None;None;None;None;None;-10921639;626,642;664;289;832;258803;139,916;11,111;0,2;1,495
ID1767113;1767113;214;7,636;136,5;602,55;0;226800;378;7;1;105,676;10,68;635,55;7,632;None;None;None;None;None;None;-10921639;635,55;693;318;865;262482;150,265;11,112;0,199;1,402
ID1767499;1767499;214;6,284;137,8;601,25;0;227400;379;7;1;105,288;9,433;631,228;7,114;None;None;None;None;None;None;-10921639;631,228;693;220;920;260697;162,887;11,114;0,159;1,064
ID1767869;1767869;214;5,727;140,4;599,3;0;228000;380;7;1;115,015;11,605;659,312;6,77;None;None;None;None;None;None;-10921639;659,312;709;93;964;272296;180,254;11,054;0,129;0,836
ID1768259;1768259;214;6,145;142,35;598,65;0;228600;381;7;1;124,38;12,281;701,136;7,518;None;None;None;None;None;None;-10921639;701,136;715;162;1060;289569;186,161;8,596;0,105;0,716
ID1769034;1769034;214;6,228;145,6;600,6;0;229800;383;7;1;139,153;18,639;757,082;7,104;None;None;None;None;None;None;-10921639;757,082;780;175;1318;312675;216,513;8,508;0,098;0,624
ID1769416;1769416;214;6,167;145,6;600,6;0;230400;384;7;1;127,305;13,046;707,525;6,567;None;None;None;None;None;None;-10921639;707,525;733;175;1066;292208;200,309;8,48;0,09;0,585
ID1769799;1769799;214;6,084;144,3;603,2;0;231000;385;7;1;118,32;10,598;669,138;6,993;None;None;None;None;None;None;-10921639;669,138;715;220;950;276354;194,293;8,533;0,096;0,604
ID1770182;1770182;214;5,956;145,6;604,5;0;231600;386;7;1;119,223;10,775;674,295;7,036;None;None;None;None;None;None;-10921639;674,295;696;239;962;278484;182,323;8,458;0,087;0,594
ID1770952;1770952;214;5,662;147,55;605,15;0;232200;387;7;1;113,584;9,579;655,77;7,874;None;None;None;None;None;None;-10921639;655,77;687;239;903;270833;170,044;8,499;0,096;0,675
ID1770567;1770567;214;5,841;149,5;605,15;0;232800;388;7;1;114,78;10,351;656,237;6,755;None;None;None;None;None;None;-10921639;656,237;706;210;893;271026;179,289;8,444;0,091;0,613
ID1771336;1771336;214;5,901;149,5;605,15;0;233400;389;7;1;113,818;10,586;661,608;6,649;None;None;None;None;None;None;-10921639;661,608;702;248;905;273244;168,252;8,553;0,098;0,704
ID1772099;1772099;214;6,262;152,1;607,1;0;234000;390;7;1;116,535;11,213;663,533;6,61;None;None;None;None;None;None;-10921639;663,533;702;199;903;274039;176,006;8,499;0,101;0,693
ID1771714;1771714;214;6,541;152,75;605,8;0;234600;391;7;1;118,562;9,576;666,826;7,295;None;None;None;None;None;None;-10921639;666,826;696;148;943;275399;179,906;8,546;0,103;0,694
ID1772482;1772482;214;7,22;151,45;603,85;0;235200;392;7;1;120,736;8,821;674,264;7,211;None;None;None;None;None;None;-10921639;674,264;706;132;936;278471;178,067;8,594;0,139;0,923
ID1772862;1772862;214;7,8;150,8;603,2;0;235800;393;7;1;122,564;10,707;683,07;7,533;None;None;None;None;None;None;-10921639;683,07;736;115;967;282108;177,425;11,002;0,165;1,09
ID1773240;1773240;214;8,16;150,8;602,55;0;236400;394;7;1;125,877;10,414;693,462;7,395;None;None;None;None;None;None;-10921639;693,462;730;162;985;286400;183,505;10,944;0,163;1,059
ID1774005;1774005;214;8,378;148,85;601,9;0;237000;395;7;1;126,046;9,908;698,804;7,538;None;None;None;None;None;None;-10921639;698,804;754;162;969;288606;176,824;11,032;0,186;1,239
ID1773623;1773623;214;8,514;148,2;599,95;0;237600;396;7;1;123,446;9,724;691,608;7,37;None;None;None;None;None;None;-10921639;691,608;745;148;915;285634;159,157;11,069;0,199;1,444
ID1774400;1774400;214;8,811;147,55;598,65;0;238200;397;7;1;124,61;10,709;694,632;7,877;None;None;None;None;None;None;-10921639;694,632;765;210;893;286883;176,332;11,041;0,202;1,322
ID1774794;1774794;214;9,055;147,55;600,6;0;238800;398;7;1;124,785;9,419;694,668;6,642;None;None;None;None;None;None;-10921639;694,668;751;175;913;286898;161,259;11,112;0,222;1,566
ID1775570;1775570;214;9,18;147,55;599,95;0;239400;399;7;1;128,857;8,961;704,666;7,08;None;None;None;None;None;None;-10921639;704,666;754;175;953;291027;162,02;11,11;0,219;1,565
ID1775183;1775183;214;9,29;146,25;598,65;0;240000;400;7;1;126,019;9,119;700,666;6,489;None;None;None;None;None;None;-10921639;700,666;760;162;898;289375;162,023;11,134;0,229;1,613
ID1775956;1775956;214;9,431;146,25;596,7;0;240600;401;7;1;132,777;10,506;722,433;7,019;None;None;None;None;None;None;-10921639;722,433;765;304;939;298365;150,536;11,121;0,215;1,697
ID1776339;1776339;214;9,198;146,25;596,05;0;241200;402;7;1;129,932;9,368;711,683;7,361;None;None;None;None;None;None;-10921639;711,683;760;273;908;293925;155,93;11,098;0,209;1,579
ID1777119;1777119;214;9,437;145,6;594,1;0;241800;403;7;1;135,107;9,387;728,402;6,709;None;None;None;None;None;None;-10921639;728,402;754;304;989;300830;149,217;11,125;0,214;1,724
ID1776729;1776729;214;9,727;145,6;592,8;0;242400;404;7;1;141,23;9,7;740,552;7,22;None;None;None;None;None;None;-10921639;740,552;774;220;1033;305848;176,119;11,026;0,2;1,4
ID1777503;1777503;214;10,259;145,6;592,15;0;243000;405;7;1;140,39;9,513;738,695;6,676;None;None;None;None;None;None;-10921639;738,695;788;148;1024;305081;181,538;11,086;0,226;1,503
ID1777895;1777895;214;10,14;145,6;590,2;0;243600;406;7;1;140,835;11,559;742,324;7,392;None;None;None;None;None;None;-10921639;742,324;794;93;1026;306580;195,502;11,094;0,223;1,387
ID1778284;1778284;214;11,572;146,25;590,85;0;244200;407;7;1;144,015;11,252;749,027;6,913;None;None;None;None;None;None;-10921639;749,027;780;132;1079;309348;203,393;11,123;0,264;1,54
ID1778668;1778668;214;11,512;145,6;590,85;0;244800;408;7;1;142,492;9,959;743,036;7,722;None;None;None;None;None;None;-10921639;743,036;783;148;1068;306874;204,145;11,12;0,267;1,533
ID1779044;1779044;214;11,654;145,6;592,15;0;245400;409;7;1;145,133;11,407;759,811;7,855;None;None;None;None;None;None;-10921639;759,811;799;132;1060;313802;192,499;11,143;0,272;1,688
ID1779422;1779422;214;11,964;145,6;593,45;0;246000;410;7;1;147,734;10,063;764,816;6,862;None;None;None;None;None;None;-10921639;764,816;810;199;1050;315869;183,478;11,166;0,289;1,87
ID1779801;1779801;214;11,997;144,95;593,45;0;246600;411;7;1;145,697;10,896;755,569;6,862;None;None;None;None;None;None;-10921639;755,569;810;115;1024;312050;193,68;11,172;0,297;1,788
ID1780184;1780184;214;12,259;144,3;592,15;0;247200;412;7;1;155,927;11,031;789,363;7,68;None;None;None;None;None;None;-10921639;789,363;842;248;1015;326007;173,509;11,219;0,299;2,093
ID1780574;1780574;214;11,503;144,95;592,15;0;247800;413;7;1;151,804;11,397;786,838;8,155;None;None;None;None;None;None;-10921639;786,838;829;239;1015;324964;154,852;11,228;0,28;2,224
ID1780966;1780966;214;11,925;145,6;592,8;0;248400;414;7;1;152,24;13,199;789,293;7,99;None;None;None;None;None;None;-10921639;789,293;826;289;1054;325978;162,566;11,183;0,279;2,118
ID1781356;1781356;214;11,528;145,6;591,5;0;249000;415;7;1;151,608;15,162;793,39;7,291;None;None;None;None;None;None;-10921639;793,39;802;332;1079;327670;158,683;11,214;0,271;2,132
ID1781748;1781748;214;10,954;144,95;590,85;0;249600;416;7;1;152,087;13,579;788,707;6,954;None;None;None;None;None;None;-10921639;788,707;821;199;1062;325736;158,944;11,208;0,252;1,999
ID1782146;1782146;214;11,493;144,95;591,5;0;250200;417;7;1;152,191;14,395;790,191;6,886;None;None;None;None;None;None;-10921639;790,191;805;297;1091;326349;168,281;11,156;0,254;1,903
ID1782536;1782536;214;10,855;143,65;592,8;0;250800;418;7;1;148,109;11,78;776,881;7,363;None;None;None;None;None;None;-10921639;776,881;805;304;1068;320852;157,652;11,188;0,249;1,967
ID1783328;1783328;214;11,666;144,3;592,15;0;251400;419;7;1;154,959;13,182;798,656;7,915;None;None;None;None;None;None;-10921639;798,656;818;375;1123;329845;164,449;11,168;0,256;1,981
ID1782937;1782937;214;11,762;144,3;593,45;0;252000;420;7;1;161,668;11,768;811,93;7,697;None;None;None;None;None;None;-10921639;811,93;829;398;1079;335327;144,172;11,264;0,282;2,481
ID1783731;1783731;214;11,272;143,65;594,1;0;252600;421;7;1;159,947;11,225;808,339;7,499;None;None;None;None;None;None;-10921639;808,339;840;387;1041;333844;138,846;11,248;0,268;2,463
ID1784129;1784129;214;11,264;144,3;592,8;0;253200;422;7;1;161,901;12,671;817,765;6,741;None;None;None;None;None;None;-10921639;817,765;847;381;1066;337737;139,553;11,257;0,262;2,432
ID1784536;1784536;214;10,712;143;592,8;0;253800;423;7;1;163,714;12,119;817,262;7,293;None;None;None;None;None;None;-10921639;817,262;850;369;1070;337529;141,492;11,214;0,24;2,235
ID1784936;1784936;214;10,948;143,65;593,45;0;254400;424;7;1;164,588;11,462;818,673;6,697;None;None;None;None;None;None;-10921639;818,673;845;375;1043;338112;139,212;11,247;0,253;2,372
ID1785331;1785331;214;11,285;144,3;593,45;0;255000;425;7;1;168,78;13,061;832,847;6,37;None;None;None;None;None;None;-10921639;832,847;858;338;1089;343966;144,58;11,232;0,25;2,304
ID1786132;1786132;214;11,549;143;592,8;0;255600;426;7;1;167,705;11,194;825,281;6,31;None;None;None;None;None;None;-10921639;825,281;840;369;1101;340841;153,373;11,228;0,252;2,168
ID1785726;1785726;214;11,243;143,65;592,8;0;256200;427;7;1;167,673;12,983;831,383;7,027;None;None;None;None;None;None;-10921639;831,383;847;425;1085;343361;142,981;11,207;0,243;2,276
ID1786533;1786533;214;10,754;142,35;593,45;0;256800;428;7;1;172,225;11,722;837,027;6,925;None;None;None;None;None;None;-10921639;837,027;873;369;1111;345692;160,835;11,155;0,222;1,889
ID1786934;1786934;214;10,634;143;594,1;0;257400;429;7;1;172,044;12,056;840,845;7,259;None;None;None;None;None;None;-10921639;840,845;873;369;1091;347269;152,272;11,156;0,219;1,981
ID1787334;1787334;214;10,509;143;596,05;0;258000;430;7;1;172,596;12,436;839,051;7,167;None;None;None;None;None;None;-10921639;839,051;860;351;1129;346528;176,631;11,094;0,205;1,617
ID1787736;1787736;214;9,678;141,7;594,75;0;258600;431;7;1;170,414;11,787;833,172;6,622;None;None;None;None;None;None;-10921639;833,172;868;311;1064;344100;160,401;11,163;0,196;1,705
ID1788140;1788140;214;9,789;141,7;595,4;0;259200;432;7;1;170,508;10,586;822,278;7,709;None;None;None;None;None;None;-10921639;822,278;871;297;1062;339601;173,044;11,174;0,203;1,606
ID1788547;1788547;214;10,027;141,7;595,4;0;259800;433;7;1;171,283;11,165;823,666;6,247;None;None;None;None;None;None;-10921639;823,666;886;273;1075;340174;193,043;11,094;0,199;1,415
ID1788960;1788960;214;8,97;141,05;595,4;0;260400;434;7;1;169,692;9,598;822,966;7,119;None;None;None;None;None;None;-10921639;822,966;876;297;1045;339885;166,189;11,128;0,176;1,485
ID1789372;1789372;214;9,314;139,75;596,05;0;261000;435;7;1;170,099;9,506;827,019;7,574;None;None;None;None;None;None;-10921639;827,019;886;369;1089;341559;164,398;11,161;0,19;1,605
ID1789783;1789783;214;8,691;140,4;594,1;0;261600;436;7;1;166,324;10,259;820,533;6,826;None;None;None;None;None;None;-10921639;820,533;863;369;1095;338880;167,004;11,157;0,173;1,451
ID1790198;1790198;214;8,891;141,05;594,1;0;262200;437;7;1;172,165;10,579;832,702;7,797;None;None;None;None;None;None;-10921639;832,702;873;311;1113;343906;164,383;11,16;0,181;1,553
ID1790604;1790604;214;8,694;141,05;594,75;0;262800;438;7;1;174,961;10,288;839,746;6,855;None;None;None;None;None;None;-10921639;839,746;888;304;1115;346815;168,422;11,175;0,17;1,446
ID1791019;1791019;214;8,708;141,7;594,75;0;263400;439;7;1;177,136;11,063;842,584;6,6;None;None;None;None;None;None;-10921639;842,584;871;409;1136;347987;165,023;11,11;0,166;1,452
ID1791432;1791432;214;8,826;140,4;594,75;0;264000;440;7;1;172,472;9,523;830,513;8,165;None;None;None;None;None;None;-10921639;830,513;863;369;1119;343002;166,013;11,111;0,172;1,468
ID1791844;1791844;214;9,352;139,1;594,1;0;264600;441;7;1;175,073;9,506;840,881;6,964;None;None;None;None;None;None;-10921639;840,881;873;338;1101;347284;167,051;11,133;0,179;1,529
ID1792679;1792679;214;9,807;138,45;593,45;0;265200;442;7;1;170,228;10,01;824,274;6,988;None;None;None;None;None;None;-10921639;824,274;868;304;1083;340425;179,543;11,151;0,198;1,52
ID1792265;1792265;214;9,82;138,45;592,15;0;265800;443;7;1;168,09;9,346;820,724;7,676;None;None;None;None;None;None;-10921639;820,724;850;332;1085;338959;165,11;11,166;0,204;1,686
ID1793094;1793094;214;10,889;138,45;592,8;0;266400;444;7;1;175,651;9,104;837,104;7,702;None;None;None;None;None;None;-10921639;837,104;883;248;1075;345724;173,943;11,192;0,228;1,787
ID1793516;1793516;214;10,537;138,45;591,5;0;267000;445;7;1;171,38;10,39;826,467;6,276;None;None;None;None;None;None;-10921639;826,467;863;338;1079;341331;173,54;11,162;0,216;1,695
ID1793942;1793942;214;10,508;138,45;592,15;0;267600;446;7;1;175,797;9,368;840,131;7,554;None;None;None;None;None;None;-10921639;840,131;886;318;1119;346974;175,114;11,159;0,215;1,698
ID1794370;1794370;214;10,334;138,45;592,8;0;268200;447;7;1;175,547;10,564;839,133;7,383;None;None;None;None;None;None;-10921639;839,133;883;304;1099;346562;177,6;11,207;0,216;1,676
ID1794797;1794797;214;10,902;138,45;593,45;0;268800;448;7;1;175,976;9,591;837,702;7,685;None;None;None;None;None;None;-10921639;837,702;883;281;1129;345971;177,351;11,193;0,229;1,761
ID1795223;1795223;214;9,82;137,8;593,45;0;269400;449;7;1;175,102;10,015;835,654;6,615;None;None;None;None;None;None;-10921639;835,654;876;281;1121;345125;178,489;11,143;0,195;1,529
ID1795648;1795648;214;9,595;137,8;593,45;0;270000;450;7;1;180,627;10,092;850,429;6,697;None;None;None;None;None;None;-10921639;850,429;893;318;1148;351227;178,852;11,133;0,186;1,491
ID1796066;1796066;214;9,463;136,5;592,8;0;270600;451;7;1;182,455;10,051;857,768;6,707;None;None;None;None;None;None;-10921639;857,768;883;392;1146;354258;173,509;11,167;0,182;1,525
ID1796489;1796489;214;9,691;136,5;594,1;0;271200;452;7;1;177,862;10,499;844,884;7,617;None;None;None;None;None;None;-10921639;844,884;886;338;1157;348937;186,923;11,18;0,194;1,468
ID1796902;1796902;214;9,566;136,5;593,45;0;271800;453;7;1;176,201;10,809;839,828;6,925;None;None;None;None;None;None;-10921639;839,828;893;265;1156;346849;204,411;11,078;0,178;1,239
ID1797323;1797323;214;9,617;137,15;591,5;0;272400;454;7;1;194,174;10,792;886;7,169;None;None;None;None;None;None;-10921639;886;915;338;1210;365918;182,618;11,149;0,175;1,447
ID1797740;1797740;214;9,355;137,15;592,8;0;273000;455;7;1;188,283;9,923;871,632;6,458;None;None;None;None;None;None;-10921639;871,632;910;325;1188;359984;185,296;11,159;0,175;1,402
ID1798155;1798155;214;9,278;137,8;592,8;0;273600;456;7;1;185,179;9,944;863,107;5,908;None;None;None;None;None;None;-10921639;863,107;910;175;1182;356463;202,619;11,078;0,168;1,223
ID1798568;1798568;214;9,249;137,15;592,15;0;274200;457;7;1;174,981;11,358;837,826;6,988;None;None;None;None;None;None;-10921639;837,826;898;257;1121;346022;196,321;11,148;0,181;1,311
ID1798980;1798980;214;9,033;137,8;592,15;0;274800;458;7;1;167,346;10,804;818,228;7,298;None;None;None;None;None;None;-10921639;818,228;888;199;1103;337928;200,88;11,136;0,178;1,23
ID1799395;1799395;214;9,333;139,1;591,5;0;275400;459;7;1;190,46;10,734;877,881;7,206;None;None;None;None;None;None;-10921639;877,881;927;289;1156;362565;186,278;11,182;0,178;1,427
ID1799809;1799809;214;10,073;139,1;594,1;0;276000;460;7;1;182,472;10,896;850,777;7,378;None;None;None;None;None;None;-10921639;850,777;934;210;1132;351371;220,091;11,076;0,187;1,22
ID1800221;1800221;214;10,79;139,75;595,4;0;276600;461;7;1;185,869;10,01;848,99;8,157;None;None;None;None;None;None;-10921639;848,99;934;148;1165;350633;235,511;11,065;0,204;1,221
ID1800638;1800638;214;11,412;139,75;595,4;0;277200;462;7;1;186,562;9,939;867,169;6,518;None;None;None;None;None;None;-10921639;867,169;941;248;1107;358141;200,198;11,156;0,229;1,615
ID1801057;1801057;214;11,497;140,4;596,05;0;277800;463;7;1;185,416;10,298;860,039;7,327;None;None;None;None;None;None;-10921639;860,039;929;162;1142;355196;202,692;11,211;0,246;1,673
ID1802715;1802715;214;11,971;139,75;596,05;0;278400;464;7;1;180,092;9,973;839,605;7,073;None;None;None;None;None;None;-10921639;839,605;920;175;1127;346757;217,579;11,195;0,268;1,632
ID1801470;1801470;214;12,187;139,1;597,35;0;279000;465;7;1;176,341;10,199;842,879;8,053;None;None;None;None;None;None;-10921639;842,879;903;199;1125;348109;185,91;11,305;0,294;2,059
ID1801879;1801879;214;12,889;139,1;598;0;279600;466;7;1;179,061;9,576;844,855;8,23;None;None;None;None;None;None;-10921639;844,855;920;220;1127;348925;196,452;11,285;0,315;2,06
ID1802302;1802302;214;13,171;139,1;598;0;280200;467;7;1;179,23;8,799;846,489;6,4;None;None;None;None;None;None;-10921639;846,489;910;220;1113;349600;182,271;11,304;0,334;2,326
ID1803132;1803132;214;14,268;138,45;597,35;0;280800;468;7;1;185,571;9,671;867,235;7,598;None;None;None;None;None;None;-10921639;867,235;934;311;1113;358168;179,083;11,292;0,352;2,522
ID1803546;1803546;214;14,294;138,45;598,65;0;281400;469;7;1;183,634;8,54;858,835;6,644;None;None;None;None;None;None;-10921639;858,835;920;257;1089;354699;168,559;11,327;0,369;2,749
ID1803963;1803963;214;14,922;137,15;598;0;282000;470;7;1;183,53;10,366;861,356;7,729;None;None;None;None;None;None;-10921639;861,356;915;297;1093;355740;163,594;11,356;0,398;2,999
ID1804383;1804383;214;14,933;135,85;599,3;0;282600;471;7;1;188,131;10,412;869,828;7,395;None;None;None;None;None;None;-10921639;869,828;941;187;1113;359239;191,401;11,306;0,377;2,486
ID1804803;1804803;214;14,913;135,2;599,3;0;283200;472;7;1;186,007;9,847;866,54;7,177;None;None;None;None;None;None;-10921639;866,54;927;257;1105;357881;171,643;11,315;0,376;2,758
ID1805228;1805228;214;15,692;134,55;599,95;0;283800;473;7;1;186,705;9,223;868;6,431;None;None;None;None;None;None;-10921639;868;927;248;1134;358484;176,403;11,324;0,401;2,817
ID1805647;1805647;214;15,137;134,55;600,6;0;284400;474;7;1;189,956;11,426;877,54;6,538;None;None;None;None;None;None;-10921639;877,54;927;281;1119;362424;159,596;11,349;0,391;3,092
ID1806068;1806068;214;15,399;133,9;601,9;0;285000;475;7;1;194,416;12,116;897,235;7,206;None;None;None;None;None;None;-10921639;897,235;932;357;1129;370558;147,906;11,344;0,392;3,418
ID1806485;1806485;214;14,592;133,9;601,9;0;285600;476;7;1;183,443;9,056;862,269;6,901;None;None;None;None;None;None;-10921639;862,269;908;338;1026;356117;135,871;11,36;0,39;3,56
ID1806907;1806907;214;14,818;133,9;602,55;0;286200;477;7;1;187,656;11,862;880,46;7,007;None;None;None;None;None;None;-10921639;880,46;925;409;1077;363630;129,42;11,367;0,378;3,73
ID1807327;1807327;214;14,789;133,25;603,2;0;286800;478;7;1;182,927;10,637;867,823;7,397;None;None;None;None;None;None;-10921639;867,823;913;351;1043;358411;134,374;11,381;0,392;3,637
ID1807754;1807754;214;14,89;132,6;603,85;0;287400;479;7;1;180,092;10,508;856,327;7,571;None;None;None;None;None;None;-10921639;856,327;895;351;1068;353663;132,663;11,397;0,416;3,796
ID1808174;1808174;214;14,723;133,25;603,2;0;288000;480;7;1;182,075;10,276;860,923;6,738;None;None;None;None;None;None;-10921639;860,923;903;311;1039;355561;142,283;11,401;0,408;3,509
ID1808592;1808592;214;15,008;133,25;601,9;0;288600;481;7;1;175,828;9,724;843,068;7;None;None;None;None;None;None;-10921639;843,068;908;220;1039;348187;166,387;11,38;0,416;2,975
ID1809014;1809014;214;15,033;133,9;603,2;0;289200;482;7;1;177,232;9,392;848,215;7,22;None;None;None;None;None;None;-10921639;848,215;895;351;1000;350313;130,036;11,409;0,426;3,9
ID1809431;1809431;214;15,44;134,55;603,2;0;289800;483;7;1;178,927;9,373;852,642;7,242;None;None;None;None;None;None;-10921639;852,642;905;304;1028;352141;148,174;11,374;0,434;3,482
ID1809854;1809854;214;15,106;134,55;603,85;0;290400;484;7;1;171,349;9,143;831,475;7,189;None;None;None;None;None;None;-10921639;831,475;895;311;978;343399;143,632;11,394;0,434;3,505
ID1810290;1810290;214;15,578;135,85;605,15;0;291000;485;7;1;180,358;9,138;857,942;6,789;None;None;None;None;None;None;-10921639;857,942;913;345;1018;354330;141,958;11,378;0,431;3,64
ID1810722;1810722;214;15,785;136,5;605,15;0;291600;486;7;1;182,562;10,196;861,387;7,659;None;None;None;None;None;None;-10921639;861,387;917;403;1026;355753;142,261;11,377;0,43;3,643
ID1811143;1811143;214;15,35;135,85;604,5;0;292200;487;7;1;175,521;9,462;845,666;6,746;None;None;None;None;None;None;-10921639;845,666;893;387;998;349260;129,164;11,396;0,43;3,938
ID1811995;1811995;214;15,679;136,5;605,15;0;292800;488;7;1;181,087;9,898;860,879;7,235;None;None;None;None;None;None;-10921639;860,879;905;369;1024;355543;127,73;11,406;0,446;4,156
ID1811570;1811570;214;15,854;136,5;605,8;0;293400;489;7;1;180,123;8,525;856,925;6,961;None;None;None;None;None;None;-10921639;856,925;905;414;1031;353910;123,875;11,388;0,446;4,269
ID1812871;1812871;214;15,426;136,5;607,75;0;294000;490;7;1;178,339;10,351;858,695;7,305;None;None;None;None;None;None;-10921639;858,695;900;464;998;354641;117,339;15,187;0,432;4,419
ID1812438;1812438;214;16,349;135,85;607,75;0;294600;491;7;1;183,809;10,419;869,433;8,073;None;None;None;None;None;None;-10921639;869,433;915;420;1031;359076;134,539;11,398;0,444;3,976
ID1813300;1813300;214;15,829;135,2;607,75;0;295200;492;7;1;180,741;9,862;860,305;7,196;None;None;None;None;None;None;-10921639;860,305;915;369;1015;355306;135,327;11,4;0,434;3,847
ID1813734;1813734;214;15,581;134,55;607,75;0;295800;493;7;1;179,143;9,208;857,429;6,274;None;None;None;None;None;None;-10921639;857,429;903;455;1050;354118;131,922;11,406;0,425;3,879
