Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID1880845;1880845;59;15,817;208;170,95;0;136800;228;7;1;9,787;162,671;912,797;7,54;None;None;None;None;None;None;-10921639;912,797;964;343;1159;376985;172,795;15,342;0,381;2,912
ID1881113;1881113;59;15,76;208,65;170,3;0;137400;229;7;1;10,886;169,416;932,586;6,692;None;None;None;None;None;None;-10921639;932,586;990;374;1171;385158;179,263;11,348;0,363;2,773
ID1881381;1881381;59;15,075;208,65;170,95;0;138000;230;7;1;9,668;166,973;919,925;7,671;None;None;None;None;None;None;-10921639;919,925;981;403;1117;379929;170,114;11,339;0,34;2,743
ID1881651;1881651;59;14,969;209,3;170,95;0;138600;231;7;1;9,85;168,024;919,683;6,959;None;None;None;None;None;None;-10921639;919,683;984;374;1110;379829;175,189;11,367;0,343;2,683
ID1882194;1882194;59;14,269;208;170,95;0;139200;232;7;1;10,593;166,269;920,378;6,847;None;None;None;None;None;None;-10921639;920,378;981;423;1135;380116;173,466;11,345;0,314;2,534
ID1881922;1881922;59;14,872;208,65;170,3;0;139800;233;7;1;10,123;172,111;940,862;7,104;None;None;None;None;None;None;-10921639;940,862;995;430;1150;388576;161,486;11,36;0,326;2,868
ID1882464;1882464;59;14,358;207,35;170,3;0;140400;234;7;1;10,201;171,107;932,685;7,552;None;None;None;None;None;None;-10921639;932,685;998;388;1125;385199;165,802;15,272;0,324;2,75
ID1882734;1882734;59;13,339;207,35;170,3;0;141000;235;7;1;8,981;161,828;902,4;7,927;None;None;None;None;None;None;-10921639;902,4;955;461;1100;372691;159,06;15,191;0,307;2,662
ID1883002;1883002;59;13,282;206,7;170,95;0;141600;236;7;1;9,094;160,952;905,702;7,639;None;None;None;None;None;None;-10921639;905,702;967;436;1115;374055;155,15;15,392;0,302;2,707
ID1883271;1883271;59;14,225;206,05;170,95;0;142200;237;7;1;8,404;165,293;911,678;7,082;None;None;None;None;None;None;-10921639;911,678;976;467;1115;376523;173,281;11,307;0,316;2,526
ID1883536;1883536;59;14,347;206,05;170,95;0;142800;238;7;1;8,167;168,245;919,341;7,189;None;None;None;None;None;None;-10921639;919,341;973;396;1122;379688;168,442;11,35;0,322;2,66
ID1883802;1883802;59;14,827;206,05;171,6;0;143400;239;7;1;9,068;174,429;946,484;6,823;None;None;None;None;None;None;-10921639;946,484;981;507;1169;390898;153,516;11,348;0,329;3,052
ID1884068;1884068;59;14,768;204,75;171,6;0;144000;240;7;1;8,189;176,027;940,91;7,199;None;None;None;None;None;None;-10921639;940,91;990;449;1164;388596;171,347;11,342;0,327;2,705
ID1884334;1884334;59;15,082;204,75;171,6;0;144600;241;7;1;9,068;179,339;957,579;7,121;None;None;None;None;None;None;-10921639;957,579;1009;455;1200;395480;177,061;11,349;0,331;2,688
ID1884606;1884606;59;14,92;204,75;172,25;0;145200;242;7;1;9,906;173,821;944,789;6,131;None;None;None;None;None;None;-10921639;944,789;995;396;1159;390198;163,391;15,336;0,338;2,921
ID1884873;1884873;59;14,874;205,4;172,9;0;145800;243;7;1;10,291;179,15;964,375;8,458;None;None;None;None;None;None;-10921639;964,375;1004;507;1157;398287;146,198;15,391;0,335;3,31
ID1885142;1885142;59;15,408;205,4;172,25;0;146400;244;7;1;10,55;184,867;982,939;7,203;None;None;None;None;None;None;-10921639;982,939;1031;502;1188;405954;148,764;15,411;0,349;3,419
ID1885405;1885405;59;15,284;205,4;172,25;0;147000;245;7;1;10,281;179,048;968,709;6,877;None;None;None;None;None;None;-10921639;968,709;1015;507;1183;400077;151,541;15,441;0,348;3,3
ID1885669;1885669;59;15,399;205,4;174,2;0;147600;246;7;1;9,872;183,927;975,646;8,039;None;None;None;None;None;None;-10921639;975,646;1012;507;1188;402942;147,116;15,395;0,353;3,459
ID1885933;1885933;59;15,053;205,4;174,2;0;148200;247;7;1;9,358;176,753;954,736;7,412;None;None;None;None;None;None;-10921639;954,736;984;507;1169;394306;148,788;15,432;0,354;3,352
ID1886208;1886208;59;16,789;207,35;174,2;0;148800;248;7;1;9,937;186,104;980,048;6,995;None;None;None;None;None;None;-10921639;980,048;1012;544;1197;404760;145,94;15,499;0,401;3,844
ID1886485;1886485;59;16,151;204,75;173,55;0;149400;249;7;1;9,131;183,053;975,254;7,341;None;None;None;None;None;None;-10921639;975,254;1012;524;1220;402780;144,271;15,388;0,379;3,716
ID1886762;1886762;59;15,51;204,1;172,9;0;150000;250;7;1;9,027;178,877;957,654;6,637;None;None;None;None;None;None;-10921639;957,654;993;496;1162;395511;136,077;15,419;0,369;3,792
ID1887041;1887041;59;15,798;203,45;172,25;0;150600;251;7;1;8,959;183,898;973,053;6,019;None;None;None;None;None;None;-10921639;973,053;1012;423;1186;401871;156,446;15,4;0,364;3,319
ID1887330;1887330;59;16,306;202,15;172,9;0;151200;252;7;1;9,847;184,659;979,196;8,494;None;None;None;None;None;None;-10921639;979,196;1015;455;1220;404408;157,037;15,248;0,374;3,393
ID1887614;1887614;59;15,302;203,45;172,25;0;151800;253;7;1;8,075;179,755;958,538;7,654;None;None;None;None;None;None;-10921639;958,538;1009;374;1127;395876;158,213;15,594;0,365;3,239
ID1887901;1887901;59;14,827;203,45;172,9;0;152400;254;7;1;10,155;176,271;955,441;7,397;None;None;None;None;None;None;-10921639;955,441;993;449;1130;394597;146,244;15,686;0,347;3,368
ID1888189;1888189;59;14,441;202,15;171,6;0;153000;255;7;1;9,133;170,484;936,315;6,692;None;None;None;None;None;None;-10921639;936,315;990;473;1140;386698;148,93;15,427;0,341;3,194
ID1888761;1888761;59;14,681;202,8;171,6;0;153600;256;7;1;8,634;176,344;950,206;6,814;None;None;None;None;None;None;-10921639;950,206;1004;381;1145;392435;154,211;15,66;0,349;3,189
ID1889039;1889039;59;14,989;202,8;171,6;0;154200;257;7;1;9,097;178,797;961,211;7,533;None;None;None;None;None;None;-10921639;961,211;1012;403;1135;396980;153,304;15,808;0,358;3,305
ID1888478;1888478;59;14,639;202,15;171,6;0;154800;258;7;1;9,908;177,458;955,857;7,617;None;None;None;None;None;None;-10921639;955,857;1009;317;1140;394769;158,427;15,671;0,341;3,067
ID1889326;1889326;59;14,135;201,5;170,3;0;155400;259;7;1;11,281;170,557;942,605;6,632;None;None;None;None;None;None;-10921639;942,605;987;359;1130;389296;146,32;15,616;0,334;3,223
ID1889616;1889616;59;14,909;200,85;171,6;0;156000;260;7;1;9,959;174,291;949,031;8,208;None;None;None;None;None;None;-10921639;949,031;998;317;1127;391950;154,906;15,356;0,34;3,11
ID1889904;1889904;59;14,652;202,15;172,25;0;156600;261;7;1;9,818;181,743;973,954;7,324;None;None;None;None;None;None;-10921639;973,954;1012;343;1174;402243;153,128;15,572;0,329;3,147
ID1890188;1890188;59;14,451;201,5;171,6;0;157200;262;7;1;9,063;175,862;948,862;6,266;None;None;None;None;None;None;-10921639;948,862;981;308;1152;391880;153,311;15,58;0,341;3,145
ID1890475;1890475;59;14,345;200,85;171,6;0;157800;263;7;1;9,416;181,814;965;6,855;None;None;None;None;None;None;-10921639;965;1007;343;1176;398545;159,142;15,221;0,311;2,877
ID1891375;1891375;59;13,727;199,55;170,95;0;158400;264;7;1;8,801;175,022;946,305;8,341;None;None;None;None;None;None;-10921639;946,305;998;366;1147;390824;157,322;15,189;0,297;2,752
ID1891075;1891075;59;14,35;199,55;171,6;0;159000;265;7;1;9,722;180,651;963,046;7,455;None;None;None;None;None;None;-10921639;963,046;995;410;1211;397738;169,025;11,377;0,313;2,718
ID1890776;1890776;59;14,307;199,55;171,6;0;159600;266;7;1;9,247;184,08;971,044;7,179;None;None;None;None;None;None;-10921639;971,044;1004;423;1227;401041;168,578;11,391;0,312;2,742
ID1891677;1891677;59;14,256;200,2;171,6;0;160200;267;7;1;9,741;182,412;964,864;8,419;None;None;None;None;None;None;-10921639;964,864;990;366;1207;398489;167,371;15,259;0,315;2,76
ID1891976;1891976;59;14,039;200,85;172,25;0;160800;268;7;1;10,821;183,714;971,591;7,743;None;None;None;None;None;None;-10921639;971,591;998;334;1171;401267;161,816;15,435;0,311;2,85
ID1892264;1892264;59;14,291;201,5;172,25;0;161400;269;7;1;12,407;188,189;991,821;7,513;None;None;None;None;None;None;-10921639;991,821;1029;326;1162;409622;155,021;15,477;0,323;3,121
ID1892554;1892554;59;14,168;201,5;172,25;0;162000;270;7;1;12,291;184,831;987,218;7,46;None;None;None;None;None;None;-10921639;987,218;1018;334;1181;407721;156,64;15,432;0,315;3,022
ID1892839;1892839;59;13,704;201,5;171,6;0;162600;271;7;1;12,525;179,182;972,136;6,685;None;None;None;None;None;None;-10921639;972,136;1015;326;1159;401492;166,741;15,397;0,307;2,737
ID1893408;1893408;59;13,656;202,8;172,25;0;163200;272;7;1;13,223;175,412;955,215;6,988;None;None;None;None;None;None;-10921639;955,215;1004;280;1147;394504;168,121;15,431;0,326;2,797
ID1893124;1893124;59;13,718;202,8;172,25;0;163800;273;7;1;12,843;183,642;980,094;7,412;None;None;None;None;None;None;-10921639;980,094;1026;280;1181;404779;173,059;15,37;0,323;2,764
ID1893697;1893697;59;13,396;202,8;172,25;0;164400;274;7;1;12,525;181,017;975,002;6,494;None;None;None;None;None;None;-10921639;975,002;1023;269;1169;402676;163,869;15,435;0,312;2,832
ID1893990;1893990;59;13,591;201,5;170,95;0;165000;275;7;1;11,961;179,303;967,3;6,801;None;None;None;None;None;None;-10921639;967,3;1020;289;1174;399495;170,236;15,358;0,318;2,741
ID1894285;1894285;59;12,793;200,85;172,25;0;165600;276;7;1;12,099;169,843;932,724;7,424;None;None;None;None;None;None;-10921639;932,724;964;351;1145;385215;170,113;15,145;0,297;2,512
ID1894574;1894574;59;13,099;200,85;172,9;0;166200;277;7;1;12,651;176,63;961,213;7,412;None;None;None;None;None;None;-10921639;961,213;1007;351;1159;396981;167,047;15,137;0,297;2,633
ID1894861;1894861;59;13,084;202,15;172,25;0;166800;278;7;1;13,852;181,094;974,901;7,005;None;None;None;None;None;None;-10921639;974,901;1015;343;1176;402634;163,322;15,202;0,304;2,78
ID1895143;1895143;59;13,324;201,5;170,95;0;167400;279;7;1;14,772;175,499;960,707;6,811;None;None;None;None;None;None;-10921639;960,707;998;289;1183;396772;171,291;15,03;0,311;2,664
ID1895435;1895435;59;12,803;201,5;170,95;0;168000;280;7;1;14,37;171,511;942,046;8,617;None;None;None;None;None;None;-10921639;942,046;978;259;1178;389065;180,045;11,42;0,293;2,372
ID1896019;1896019;59;12,868;202,8;171,6;0;168600;281;7;1;15,058;177,932;968,76;7,596;None;None;None;None;None;None;-10921639;968,76;1023;236;1183;400098;181,928;15,151;0,292;2,407
ID1895729;1895729;59;13,549;202,15;171,6;0;169200;282;7;1;13,772;189,571;999,266;7,714;None;None;None;None;None;None;-10921639;999,266;1045;334;1197;412697;162,796;15,163;0,308;2,892
ID1896315;1896315;59;13,408;202,15;170,95;0;169800;283;7;1;14,341;175,646;952,86;7,395;None;None;None;None;None;None;-10921639;952,86;1018;183;1164;393531;210,212;11,36;0,314;2,167
ID1896621;1896621;59;12,549;204,1;171,6;0;170400;284;7;1;16,404;173,995;951,395;7,412;None;None;None;None;None;None;-10921639;951,395;1023;224;1207;392926;213,059;11,368;0,301;2,068
ID1896929;1896929;59;12,877;203,45;170,95;0;171000;285;7;1;13,898;174,782;955,085;7,368;None;None;None;None;None;None;-10921639;955,085;1031;198;1214;394450;213,064;11,371;0,294;2,038
ID1897237;1897237;59;13,898;204,1;172,25;0;171600;286;7;1;14,557;192,971;1007,603;7,574;None;None;None;None;None;None;-10921639;1007,603;1069;366;1245;416140;170,091;15,2;0,31;2,805
ID1897539;1897539;59;12,379;203,45;171,6;0;172200;287;7;1;11,356;174;943,327;7,196;None;None;None;None;None;None;-10921639;943,327;1001;374;1252;389594;184,352;15,062;0,28;2,24
ID1897836;1897836;59;12,362;202,15;172,25;0;172800;288;7;1;11,46;170,436;933,4;8,044;None;None;None;None;None;None;-10921639;933,4;1001;299;1174;385494;206,188;11,338;0,281;1,985
ID1898137;1898137;59;12,952;202,8;170,95;0;173400;289;7;1;12,157;172,165;938,586;7,567;None;None;None;None;None;None;-10921639;938,586;1023;299;1162;387636;206,315;11,377;0,307;2,139
ID1898445;1898445;59;12,603;203,45;172,25;0;174000;290;7;1;11,574;172,397;934,312;8,237;None;None;None;None;None;None;-10921639;934,312;998;248;1243;385871;207,176;15,109;0,302;2,093
ID1898745;1898745;59;14,533;204,1;172,25;0;174600;291;7;1;13,424;189,661;996,617;7,157;None;None;None;None;None;None;-10921639;996,617;1069;299;1236;411603;204,579;15,189;0,323;2,381
ID1899054;1899054;59;14,265;204,75;172,9;0;175200;292;7;1;15,063;198,169;1018,215;7,39;None;None;None;None;None;None;-10921639;1018,215;1089;374;1257;420523;193,906;15,257;0,318;2,531
ID1899356;1899356;59;13,885;205,4;172,9;0;175800;293;7;1;15,111;195,872;1010,535;7,985;None;None;None;None;None;None;-10921639;1010,535;1107;289;1232;417351;219,688;15,158;0,297;2,104
ID1899661;1899661;59;13,699;204,75;172,9;0;176400;294;7;1;14,768;192,475;993,6;7,654;None;None;None;None;None;None;-10921639;993,6;1082;269;1234;410357;228,227;11,385;0,291;1,963
ID1899963;1899963;59;13,675;204,75;172,25;0;177000;295;7;1;16,683;184,743;973,801;7,455;None;None;None;None;None;None;-10921639;973,801;1056;211;1248;402180;245,728;11,337;0,282;1,742
ID1900265;1900265;59;12,742;204,75;172,25;0;177600;296;7;1;14,571;171,826;932,475;7,162;None;None;None;None;None;None;-10921639;932,475;1009;248;1209;385112;244,922;11,314;0,262;1,581
ID1900573;1900573;59;12,184;204,75;173,55;0;178200;297;7;1;14,717;175,32;945,678;7,956;None;None;None;None;None;None;-10921639;945,678;1034;259;1204;390565;236,027;11,275;0,227;1,484
ID1900879;1900879;59;12,004;203,45;172,25;0;178800;298;7;1;15,308;174,061;926,956;7,201;None;None;None;None;None;None;-10921639;926,956;1039;198;1211;382833;274,999;11,174;0,215;1,194
ID1901193;1901193;59;12,118;202,15;172,9;0;179400;299;7;1;13,973;171,404;920,874;7,264;None;None;None;None;None;None;-10921639;920,874;1020;211;1209;380321;260,813;11,121;0,216;1,254
ID1901505;1901505;59;10,934;201,5;172,25;0;180000;300;7;1;14,293;160,056;894,482;7,315;None;None;None;None;None;None;-10921639;894,482;990;248;1174;369421;255,346;11,067;0,187;1,103
ID1901825;1901825;59;11,032;201,5;172,25;0;180600;301;7;1;15,012;175,262;938,356;7,213;None;None;None;None;None;None;-10921639;938,356;1056;289;1279;387541;251,883;11,122;0,185;1,164
ID1902143;1902143;59;11,62;200,85;172,25;0;181200;302;7;1;15,424;180,487;949,637;7,775;None;None;None;None;None;None;-10921639;949,637;1066;211;1252;392200;259,321;11,198;0,205;1,247
ID1902458;1902458;59;11,409;200,85;171,6;0;181800;303;7;1;14,891;177,148;948,477;7,339;None;None;None;None;None;None;-10921639;948,477;1050;236;1225;391721;253;11,21;0,195;1,225
ID1902774;1902774;59;11,214;200,2;172,25;0;182400;304;7;1;17,518;172,777;942,424;6,978;None;None;None;None;None;None;-10921639;942,424;1048;198;1236;389221;255,012;11,136;0,187;1,166
ID1903406;1903406;59;11,956;200,85;171,6;0;183000;305;7;1;17,719;188,104;990,908;6,3;None;None;None;None;None;None;-10921639;990,908;1082;317;1311;409245;218,208;11,262;0,206;1,553
ID1903093;1903093;59;12,737;200,2;170,95;0;183600;306;7;1;19,833;182,906;974,93;6,772;None;None;None;None;None;None;-10921639;974,93;1053;198;1268;402646;258,267;11,19;0,225;1,387
ID1903726;1903726;59;12,101;199,55;170,95;0;184200;307;7;1;17,683;180,777;978,61;8,019;None;None;None;None;None;None;-10921639;978,61;1058;299;1245;404166;226,253;11,206;0,216;1,539
ID1904049;1904049;59;12,605;200,2;169,65;0;184800;308;7;1;19,617;184,615;988,012;6,646;None;None;None;None;None;None;-10921639;988,012;1074;248;1287;408049;237,224;11,219;0,225;1,529
ID1904377;1904377;59;14,226;200,2;170,95;0;185400;309;7;1;20,337;183,121;985,344;7,939;None;None;None;None;None;None;-10921639;985,344;1069;351;1261;406947;251,261;11,227;0,267;1,652
ID1904706;1904706;59;13,897;199,55;172,9;0;186000;310;7;1;18,266;199,38;1025,574;7,203;None;None;None;None;None;None;-10921639;1025,574;1100;374;1259;423562;209,833;11,258;0,249;1,946
ID1905030;1905030;59;15,043;198,9;172,9;0;186600;311;7;1;17,877;192,787;1011,937;7,247;None;None;None;None;None;None;-10921639;1011,937;1089;366;1234;417930;203,46;11,296;0,293;2,253
ID1905357;1905357;59;16,298;198,9;173,55;0;187200;312;7;1;23,177;192,685;1023,632;7,218;None;None;None;None;None;None;-10921639;1023,632;1105;396;1252;422760;201,612;11,319;0,322;2,472
ID1906019;1906019;59;17,621;198,9;173,55;0;187800;313;7;1;25,826;203,467;1062,039;7,177;None;None;None;None;None;None;-10921639;1062,039;1140;381;1279;438622;195,113;11,332;0,348;2,813
ID1905692;1905692;59;17,519;198,9;174,2;0;188400;314;7;1;26,271;205,01;1073,395;7,438;None;None;None;None;None;None;-10921639;1073,395;1137;490;1248;443312;164,987;15,248;0,354;3,399
ID1906347;1906347;59;18,558;199,55;173,55;0;189000;315;7;1;27,835;208,252;1087,949;7,835;None;None;None;None;None;None;-10921639;1087,949;1150;467;1274;449323;173,615;15,411;0,385;3,481
ID1906668;1906668;59;18,598;200,2;173,55;0;189600;316;7;1;27,777;202;1072,017;7,269;None;None;None;None;None;None;-10921639;1072,017;1142;455;1248;442743;175,616;15,47;0,399;3,481
ID1906984;1906984;59;19,868;200,85;172,25;0;190200;317;7;1;31,303;210,107;1097,492;8,346;None;None;None;None;None;None;-10921639;1097,492;1171;410;1281;453264;188,105;15,47;0,428;3,497
ID1907316;1907316;59;20,206;201,5;171,6;0;190800;318;7;1;29,567;213,051;1098,923;6,46;None;None;None;None;None;None;-10921639;1098,923;1166;436;1311;453855;188,501;15,36;0,435;3,533
ID1907635;1907635;59;19,07;202,8;172,25;0;191400;319;7;1;26,533;207,455;1078,913;6,794;None;None;None;None;None;None;-10921639;1078,913;1154;359;1261;445591;193,779;15,313;0,408;3,225
ID1907960;1907960;59;19,374;203,45;172,9;0;192000;320;7;1;30,961;215,496;1111,579;7,627;None;None;None;None;None;None;-10921639;1111,579;1164;490;1307;459082;167,606;15,224;0,403;3,813
ID1908280;1908280;59;18,909;202,8;172,25;0;192600;321;7;1;30,373;209,027;1093,225;6,966;None;None;None;None;None;None;-10921639;1093,225;1142;490;1285;451502;163,548;15,335;0,406;3,862
ID1908612;1908612;59;18,228;202,8;172,25;0;193200;322;7;1;30,424;207,797;1087,86;6,93;None;None;None;None;None;None;-10921639;1087,86;1140;455;1248;449286;151,522;15,511;0,404;4,128
ID1908940;1908940;59;17,725;202,15;172,25;0;193800;323;7;1;30,663;203,92;1081,671;7,884;None;None;None;None;None;None;-10921639;1081,671;1140;388;1254;446730;162,738;15,448;0,401;3,805
ID1909267;1909267;59;17,934;202,8;172,9;0;194400;324;7;1;30,523;210,378;1093,617;7,022;None;None;None;None;None;None;-10921639;1093,617;1166;396;1261;451664;168,824;15,482;0,397;3,685
ID1909593;1909593;59;18,112;202,8;173,55;0;195000;325;7;1;31,811;214,034;1110,942;6,438;None;None;None;None;None;None;-10921639;1110,942;1169;479;1287;458819;158,897;15,253;0,383;3,876
ID1909908;1909908;59;18,664;201,5;173,55;0;195600;326;7;1;32,349;204,077;1080,409;6,571;None;None;None;None;None;None;-10921639;1080,409;1132;455;1252;446209;159,157;15,419;0,421;4,025
ID1910227;1910227;59;17,963;200,85;173,55;0;196200;327;7;1;32,84;209,891;1102,354;7,005;None;None;None;None;None;None;-10921639;1102,354;1157;507;1259;455272;147,055;15,378;0,395;4,246
ID1910537;1910537;59;18,141;200,2;172,25;0;196800;328;7;1;31,416;209,855;1100,525;6,32;None;None;None;None;None;None;-10921639;1100,525;1164;396;1290;454517;165,021;15,548;0,41;3,881
ID1910848;1910848;59;17,398;200,85;171,6;0;197400;329;7;1;31,816;204,145;1084,671;7,046;None;None;None;None;None;None;-10921639;1084,671;1145;198;1265;447969;190,898;15,604;0,395;3,218
ID1911155;1911155;59;16,963;202,8;171,6;0;198000;330;7;1;32,334;203,116;1084,726;6,925;None;None;None;None;None;None;-10921639;1084,726;1150;259;1265;447992;193,692;15,772;0,388;3,129
ID1911474;1911474;59;18,217;202,8;171,6;0;198600;331;7;1;36,16;211,126;1116,322;7,639;None;None;None;None;None;None;-10921639;1116,322;1171;334;1265;461041;161,633;15,656;0,414;4,046
ID1911798;1911798;59;17,523;202,15;170,3;0;199200;332;7;1;32,455;199,835;1080,702;7,772;None;None;None;None;None;None;-10921639;1080,702;1127;416;1248;446330;148,413;18,636;0,404;4,193
ID1912113;1912113;59;18,013;202,15;172,25;0;199800;333;7;1;31,956;196,395;1070,075;7,324;None;None;None;None;None;None;-10921639;1070,075;1110;534;1223;441941;133,24;15,533;0,418;4,734
ID1912433;1912433;59;17,082;201,5;171,6;0;200400;334;7;1;32,506;192,027;1058,586;7,4;None;None;None;None;None;None;-10921639;1058,586;1097;555;1216;437196;121,358;15,518;0,38;4,803
ID1912757;1912757;59;17,831;202,15;170,3;0;201000;335;7;1;34,496;200,397;1089,368;7,341;None;None;None;None;None;None;-10921639;1089,368;1137;639;1220;449909;122,197;15,603;0,394;5,04
ID1913082;1913082;59;17,689;202,15;170,3;0;201600;336;7;1;36,712;198,131;1091,506;6,782;None;None;None;None;None;None;-10921639;1091,506;1140;643;1209;450792;116,027;15,622;0,389;5,273
ID1913404;1913404;59;17,964;202,8;170,3;0;202200;337;7;1;38,729;206,034;1116,145;7,332;None;None;None;None;None;None;-10921639;1116,145;1159;694;1265;460968;124,17;15,548;0,374;4,896
ID1914356;1914356;59;17,322;203,45;169,65;0;202800;338;7;1;50,937;213,375;1159,298;36,295;None;None;None;None;None;None;-10921639;1159,298;1202;669;1326;478790;124,446;15,544;0,337;4,691
ID1913715;1913715;59;18,85;204,75;169,65;0;203400;339;7;1;38,501;208,685;1122,087;6,705;None;None;None;None;None;None;-10921639;1122,087;1166;639;1283;463422;133,856;15,645;0,407;4,848
ID1914031;1914031;59;18,452;205,4;170,3;0;204000;340;7;1;39,111;205,738;1111,872;6,646;None;None;None;None;None;None;-10921639;1111,872;1164;584;1279;459203;135,037;15,628;0,397;4,677
ID1914670;1914670;59;18,349;206,05;169,65;0;204600;341;7;1;41,985;212,056;1139,985;8,295;None;None;None;None;None;None;-10921639;1139,985;1188;643;1296;470814;134,372;15,864;0,382;4,694
ID1915004;1915004;59;18,478;204,1;169,65;0;205200;342;7;1;41,429;207,136;1120,959;7,707;None;None;None;None;None;None;-10921639;1120,959;1169;518;1270;462956;129,016;15,723;0,412;5,068
ID1915329;1915329;59;18,448;202,8;170,3;0;205800;343;7;1;42,274;212,32;1137,869;7,138;None;None;None;None;None;None;-10921639;1137,869;1178;603;1263;469940;113,731;15,607;0,4;5,718
ID1915651;1915651;59;17,861;201,5;170,95;0;206400;344;7;1;43,794;213,935;1142,768;8,92;None;None;None;None;None;None;-10921639;1142,768;1186;648;1287;471963;120,115;15,716;0,374;5,181
ID1915978;1915978;59;17,451;199,55;170,95;0;207000;345;7;1;39,351;196,015;1087,598;6,443;None;None;None;None;None;None;-10921639;1087,598;1132;518;1285;449178;144,954;15,531;0,372;4,069
ID1916295;1916295;59;18,311;198,25;170,3;0;207600;346;7;1;43,969;205,966;1124,709;7,593;None;None;None;None;None;None;-10921639;1124,709;1157;589;1313;464505;139,033;15,496;0,379;4,446
ID1916933;1916933;59;18,939;197,6;170,95;0;208200;347;7;1;44,184;211,84;1138,254;6,993;None;None;None;None;None;None;-10921639;1138,254;1178;560;1330;470099;146,612;15,48;0,392;4,374
ID1916617;1916617;59;19,707;197,6;169;0;208800;348;7;1;48,208;225,734;1178,15;7,24;None;None;None;None;None;None;-10921639;1178,15;1227;555;1368;486576;162,499;15,349;0,391;4,077
ID1917256;1917256;59;19,407;197,6;170,3;0;209400;349;7;1;48,678;221,407;1174,755;7,024;None;None;None;None;None;None;-10921639;1174,755;1223;507;1378;485174;159,288;15,504;0,387;4,114
ID1917585;1917585;59;19,256;196,95;169,65;0;210000;350;7;1;51,579;219,705;1171,322;8,012;None;None;None;None;None;None;-10921639;1171,322;1218;579;1382;483756;165,384;15,611;0,385;3,936
ID1917911;1917911;59;19,872;196,95;169,65;0;210600;351;7;1;49,133;224,697;1174,983;7,787;None;None;None;None;None;None;-10921639;1174,983;1234;529;1390;485268;183,269;15,513;0,394;3,621
ID1918231;1918231;59;19,163;195;169,65;0;211200;352;7;1;44,262;224,419;1162,952;7,722;None;None;None;None;None;None;-10921639;1162,952;1200;436;1390;480299;196,75;11,379;0,374;3,219
ID1918556;1918556;59;18,324;195,65;169,65;0;211800;353;7;1;45,056;217,603;1147,162;7,034;None;None;None;None;None;None;-10921639;1147,162;1197;461;1390;473778;194,008;11,36;0,351;3,07
ID1918884;1918884;59;19,074;195;169,65;0;212400;354;7;1;45,109;224,755;1159,036;8,034;None;None;None;None;None;None;-10921639;1159,036;1218;436;1430;478682;221,698;11,32;0,353;2,727
ID1919206;1919206;59;17,767;193,05;169;0;213000;355;7;1;44,303;220,143;1142,845;7,361;None;None;None;None;None;None;-10921639;1142,845;1214;388;1424;471995;231,285;11,31;0,317;2,379
ID1919528;1919528;59;19,032;195;169;0;213600;356;7;1;50,131;227,489;1179,433;6,726;None;None;None;None;None;None;-10921639;1179,433;1227;436;1470;487106;219,544;11,342;0,355;2,812
ID1919858;1919858;59;19,334;195;169;0;214200;357;7;1;47,729;222,308;1161,569;6,409;None;None;None;None;None;None;-10921639;1161,569;1209;436;1441;479728;221,256;11,329;0,361;2,783
ID1920185;1920185;59;19,242;195,65;172,25;0;214800;358;7;1;48,596;229,177;1179,729;8,351;None;None;None;None;None;None;-10921639;1179,729;1236;366;1449;487228;220,681;11,351;0,358;2,82
ID1920502;1920502;59;20,094;195;171,6;0;215400;359;7;1;51,673;242,402;1211,768;7,063;None;None;None;None;None;None;-10921639;1211,768;1259;442;1508;500460;220,881;11,344;0,365;2,934
ID1920822;1920822;59;20,247;195;170,95;0;216000;360;7;1;50,467;236,23;1203,191;7,395;None;None;None;None;None;None;-10921639;1203,191;1257;423;1482;496918;206,363;11,368;0,375;3,179
ID1921148;1921148;59;19,894;195;171,6;0;216600;361;7;1;48,402;226,077;1173,906;7,913;None;None;None;None;None;None;-10921639;1173,906;1216;534;1478;484823;202,343;11,347;0,376;3,168
ID1921467;1921467;59;20,049;195;170,95;0;217200;362;7;1;51,93;234,644;1196,266;7,281;None;None;None;None;None;None;-10921639;1196,266;1227;442;1487;494058;199,913;11,379;0,382;3,31
ID1922107;1922107;59;20,478;195;170,95;0;217800;363;7;1;53,896;233,651;1203,632;7,436;None;None;None;None;None;None;-10921639;1203,632;1241;430;1445;497100;193,548;15,232;0,396;3,531
ID1921786;1921786;59;20,795;194,35;170,3;0;218400;364;7;1;54,082;234,656;1196,327;7,431;None;None;None;None;None;None;-10921639;1196,327;1263;308;1468;494083;236,18;11,345;0,386;2,819
