Label;ID;TRACK_ID;QUALITY;POSITION_X;POSITION_Y;POSITION_Z;POSITION_T;FRAME;RADIUS;VISIBILITY;MEAN_INTENSITY01;MEAN_INTENSITY02;MEAN_INTENSITY03;MEAN_INTENSITY04;MEAN_INTENSITY05;MEAN_INTENSITY06;MEAN_INTENSITY07;MEAN_INTENSITY08;MEAN_INTENSITY09;MEAN_INTENSITY10;MANUAL_COLOR;MEAN_INTENSITY;MEDIAN_INTENSITY;MIN_INTENSITY;MAX_INTENSITY;TOTAL_INTENSITY;STANDARD_DEVIATION;ESTIMATED_DIAMETER;CONTRAST;SNR
ID51385;51385;171;14,124;287,3;293,8;0;134400;224;7;1;88,668;139,082;724,155;7,085;None;None;None;None;None;None;-10921639;724,155;739;443;846;299076;76,27;15,541;0,503;6,356
ID51913;51913;171;12,157;286,65;291,85;0;135000;225;7;1;85,84;112,383;670,206;7,167;None;None;None;None;None;None;-10921639;670,206;682;443;799;276795;73,593;15,371;0,44;5,566
ID51649;51649;171;5,037;290,55;291,2;0;135600;226;7;1;34,131;60,499;438,245;7,446;None;None;None;None;None;None;-10921639;438,245;457;221;516;180995;59,577;15,403;0,227;2,72
ID52179;52179;171;4,886;286,65;292,5;0;136200;227;7;1;36,506;62,027;449,61;6,499;None;None;None;None;None;None;-10921639;449,61;463;203;518;185689;52,22;15,635;0,226;3,17
ID53253;53253;171;4,045;287,3;291,85;0;138600;231;7;1;45,47;13,906;323,671;6,918;None;None;None;None;None;None;-10921639;323,671;321;176;437;133676;46,778;15,583;0,249;2,757
ID53526;53526;171;5,312;287,95;294,45;0;139200;232;7;1;50,436;9,981;326,138;7,019;None;None;None;None;None;None;-10921639;326,138;317;197;455;134695;59,774;11,269;0,332;2,722
ID53789;53789;171;5,324;287,3;293,8;0;139800;233;7;1;57,218;11,458;354,266;7,872;None;None;None;None;None;None;-10921639;354,266;348;233;485;146312;64,473;11,287;0,293;2,489
ID54063;54063;171;5,794;286,65;295,1;0;140400;234;7;1;54,603;10,22;331,506;6,45;None;None;None;None;None;None;-10921639;331,506;337;197;474;136912;79,995;11,243;0,352;2,156
ID54335;54335;171;6,11;287,3;294,45;0;141000;235;7;1;59,361;10,123;354,404;7,157;None;None;None;None;None;None;-10921639;354,404;370;168;485;146369;83,73;11,268;0,351;2,201
ID54611;54611;171;6,536;287,3;294,45;0;141600;236;7;1;62,53;10,651;364,162;7,225;None;None;None;None;None;None;-10921639;364,162;387;183;485;150399;81,23;11,265;0,384;2,488
ID55459;55459;171;6,795;287,3;295,75;0;142200;237;7;1;64,908;12,671;386,194;7,62;None;None;None;None;None;None;-10921639;386,194;413;160;480;159498;74,42;11,303;0,386;2,89
ID55180;55180;171;7,494;287,3;296,4;0;142800;238;7;1;70,545;11,395;393,518;7,453;None;None;None;None;None;None;-10921639;393,518;419;152;508;162523;82,947;11,317;0,434;2,873
ID54891;54891;171;7,571;286,65;297,7;0;143400;239;7;1;72,479;8,949;401,286;6,383;None;None;None;None;None;None;-10921639;401,286;431;168;482;165731;78,504;11,33;0,436;3,102
ID55738;55738;171;7,757;286,65;297,05;0;144000;240;7;1;72,637;9,913;401,467;5,956;None;None;None;None;None;None;-10921639;401,467;434;143;490;165806;80,868;11,332;0,458;3,119
ID56306;56306;171;7,907;286,65;297,05;0;144600;241;7;1;72,036;9,651;400,046;6,426;None;None;None;None;None;None;-10921639;400,046;431;152;511;165219;84,896;11,324;0,465;2,993
ID56023;56023;171;8,001;286,65;297,7;0;145200;242;7;1;73,203;10,114;402,656;8,109;None;None;None;None;None;None;-10921639;402,656;431;124;506;166297;84,229;11,349;0,478;3,091
ID56590;56590;171;7,905;286;298,35;0;145800;243;7;1;75,257;10,409;411,397;8,165;None;None;None;None;None;None;-10921639;411,397;437;203;501;169907;68,535;11,383;0,478;3,88
ID56877;56877;171;8,096;285,35;298,35;0;146400;244;7;1;74,395;11,419;416,225;7,157;None;None;None;None;None;None;-10921639;416,225;440;203;526;171901;72,704;11,381;0,478;3,705
ID57724;57724;171;8,155;285,35;298,35;0;147000;245;7;1;74,322;9,688;409,92;7,155;None;None;None;None;None;None;-10921639;409,92;428;183;493;169297;68,724;11,405;0,507;4,012
ID57449;57449;171;8,196;284,7;299,65;0;147600;246;7;1;78,022;10,642;425,542;7,136;None;None;None;None;None;None;-10921639;425,542;440;215;557;175749;67,812;11,403;0,49;4,126
ID57166;57166;171;7,704;284,7;299;0;148200;247;7;1;75,024;10,857;417,969;6,339;None;None;None;None;None;None;-10921639;417,969;434;221;518;172621;62,283;11,407;0,446;4,139
ID58293;58293;171;7,861;284,7;299,65;0;148800;248;7;1;75,697;10,264;414,755;6,09;None;None;None;None;None;None;-10921639;414,755;437;168;521;171294;65,739;11,412;0,478;4,083
ID58579;58579;171;8,401;284,05;299;0;149400;249;7;1;83,136;9,39;435,029;6,93;None;None;None;None;None;None;-10921639;435,029;452;209;531;179667;64,061;11,434;0,496;4,505
ID58011;58011;171;8,144;283,4;300,3;0;150000;250;7;1;79,702;11,029;430,201;6,6;None;None;None;None;None;None;-10921639;430,201;446;233;538;177673;58,85;11,441;0,494;4,836
ID58870;58870;171;8,161;282,75;300,3;0;150600;251;7;1;80,429;10,305;431,927;7,08;None;None;None;None;None;None;-10921639;431,927;443;233;536;178386;59,224;11,414;0,485;4,765
ID59151;59151;171;8,069;282,1;301,6;0;151200;252;7;1;80,041;8,753;426,845;6,542;None;None;None;None;None;None;-10921639;426,845;440;259;513;176287;53,173;11,44;0,481;5,214
ID59436;59436;171;8,245;282,1;300,95;0;151800;253;7;1;82,85;10,436;439,785;7,453;None;None;None;None;None;None;-10921639;439,785;457;249;533;181631;58,846;11,424;0,479;4,838
ID60002;60002;171;8,224;283,4;301,6;0;152400;254;7;1;81,087;11,252;438,806;6,69;None;None;None;None;None;None;-10921639;438,806;452;254;521;181227;53,026;15,092;0,493;5,466
ID59718;59718;171;7,989;283,4;301,6;0;153000;255;7;1;80,886;11,821;439,891;6,867;None;None;None;None;None;None;-10921639;439,891;452;264;518;181675;47,498;15,111;0,479;5,998
ID60279;60279;171;8,178;283,4;302,25;0;153600;256;7;1;83,002;11,303;444,843;6,794;None;None;None;None;None;None;-10921639;444,843;460;264;518;183720;51,038;15,039;0,483;5,679
ID60560;60560;171;7,763;283,4;301,6;0;154200;257;7;1;80,012;11,07;435,799;7,16;None;None;None;None;None;None;-10921639;435,799;455;197;531;179985;57,3;15,022;0,453;4,743
ID60837;60837;171;8,311;283,4;302,25;0;154800;258;7;1;84,547;10,404;447,019;6,228;None;None;None;None;None;None;-10921639;447,019;460;254;533;184619;53,973;15,018;0,482;5,387
ID61116;61116;171;8,467;284,05;302,9;0;155400;259;7;1;88,085;11,16;457,61;8,453;None;None;None;None;None;None;-10921639;457,61;471;259;550;188993;55,606;15,092;0,477;5,313
ID61395;61395;171;8,532;284,05;302,25;0;156000;260;7;1;86,949;12,404;457,777;6,804;None;None;None;None;None;None;-10921639;457,777;477;244;531;189062;60,249;15,003;0,477;4,909
ID62236;62236;171;8,804;284,7;302,9;0;156600;261;7;1;91,487;11,044;465,513;7,363;None;None;None;None;None;None;-10921639;465,513;482;238;557;192257;61,692;15,059;0,496;5,003
ID61954;61954;171;9,023;284,7;302,9;0;157200;262;7;1;91,056;11,872;465,831;6,448;None;None;None;None;None;None;-10921639;465,831;480;264;559;192388;60,347;15,011;0,502;5,157
ID61676;61676;171;9,222;286;303,55;0;157800;263;7;1;91,521;11,213;468,673;7,114;None;None;None;None;None;None;-10921639;468,673;488;259;552;193562;61,425;11,421;0,514;5,178
ID62797;62797;171;9,172;286;303,55;0;158400;264;7;1;96,596;11,196;479,523;6,753;None;None;None;None;None;None;-10921639;479,523;503;287;568;198043;59,572;15,01;0,496;5,334
ID62518;62518;171;8,659;286,65;303,55;0;159000;265;7;1;90,99;10,453;466,559;7,32;None;None;None;None;None;None;-10921639;466,559;490;227;543;192689;60,708;15,002;0,466;4,884
ID63076;63076;171;9,64;286,65;302,25;0;159600;266;7;1;98,893;10,499;483,291;6,823;None;None;None;None;None;None;-10921639;483,291;508;227;582;199599;70,064;11,408;0,511;4,663
ID63352;63352;171;9,234;286,65;302,9;0;160200;267;7;1;94,678;11,005;477,339;8,625;None;None;None;None;None;None;-10921639;477,339;498;278;589;197141;63,739;15,01;0,498;4,979
ID63635;63635;171;8,829;286;302,9;0;160800;268;7;1;94,109;11,54;475,598;7,714;None;None;None;None;None;None;-10921639;475,598;498;233;571;196422;60,962;11,424;0,466;4,961
ID63911;63911;171;9,214;286;302,9;0;161400;269;7;1;96,068;11,218;480,407;6,913;None;None;None;None;None;None;-10921639;480,407;493;244;595;198408;65,042;11,424;0,478;4,78
ID64465;64465;171;9,207;286;302,25;0;162000;270;7;1;98,409;10,995;480,954;6,823;None;None;None;None;None;None;-10921639;480,954;503;190;595;198634;74,885;11,413;0,477;4,146
ID64190;64190;171;9,034;286;302,25;0;162600;271;7;1;98,521;11,114;483,538;8,262;None;None;None;None;None;None;-10921639;483,538;498;197;597;199701;68,046;11,429;0,467;4,525
ID65018;65018;171;8,951;285,35;302,25;0;163200;272;7;1;98,506;11,107;483,833;7,153;None;None;None;None;None;None;-10921639;483,833;503;168;580;199823;68,542;11,417;0,451;4,389
ID64741;64741;171;9,2;286;302,9;0;163800;273;7;1;102,995;9,339;491,981;6,281;None;None;None;None;None;None;-10921639;491,981;513;249;597;203188;66,027;11,409;0,455;4,66
ID65292;65292;171;8,947;286;302,25;0;164400;274;7;1;99,017;10,249;485,4;7,661;None;None;None;None;None;None;-10921639;485,4;513;221;568;200470;68,582;11,415;0,451;4,399
ID65853;65853;171;9,089;286;302,25;0;165000;275;7;1;102,247;9,712;489,627;6,462;None;None;None;None;None;None;-10921639;489,627;511;227;602;202216;68,534;11,438;0,463;4,523
ID65574;65574;171;9,127;286,65;302,25;0;165600;276;7;1;102,777;12,061;496,893;7,044;None;None;None;None;None;None;-10921639;496,893;516;274;602;205217;62,693;11,442;0,463;5,016
ID66414;66414;171;9,66;286;300,95;0;166200;277;7;1;108,654;9,915;505,37;7,366;None;None;None;None;None;None;-10921639;505,37;531;259;623;208718;72,499;11,396;0,474;4,483
ID66131;66131;171;9,514;286;299,65;0;166800;278;7;1;102,283;11,499;492,414;6,637;None;None;None;None;None;None;-10921639;492,414;511;249;619;203367;70,726;11,399;0,473;4,469
ID66975;66975;171;9,29;286;299,65;0;167400;279;7;1;104,169;9,925;495,605;7,47;None;None;None;None;None;None;-10921639;495,605;513;259;614;204685;66,199;11,415;0,461;4,725
ID66693;66693;171;9,392;286,65;298,35;0;168000;280;7;1;103,419;11,031;491,775;6,768;None;None;None;None;None;None;-10921639;491,775;516;203;610;203103;82,131;11,388;0,46;3,773
ID67254;67254;171;9,307;286;297,7;0;168600;281;7;1;104,467;10,893;495,518;6,843;None;None;None;None;None;None;-10921639;495,518;513;254;602;204649;72,327;11,408;0,449;4,248
ID67541;67541;171;8,901;285,35;297,7;0;169200;282;7;1;103,293;9,097;487,893;6,843;None;None;None;None;None;None;-10921639;487,893;506;227;625;201500;75,249;11,376;0,416;3,812
ID67835;67835;171;8,974;285,35;297,7;0;169800;283;7;1;106,123;11,787;500,809;7,111;None;None;None;None;None;None;-10921639;500,809;513;287;631;206834;74,004;11,382;0,412;3,951
ID68132;68132;171;9,062;286;296,4;0;170400;284;7;1;105,656;10,806;496,133;7,237;None;None;None;None;None;None;-10921639;496,133;518;249;643;204903;82,923;11,353;0,411;3,488
ID68727;68727;171;9,114;285,35;295,75;0;171000;285;7;1;110,087;10,293;508,111;7,874;None;None;None;None;None;None;-10921639;508,111;526;283;625;209850;73,528;11,407;0,419;4,079
ID68428;68428;171;9,148;285,35;296,4;0;171600;286;7;1;111,588;10,15;512,235;7,087;None;None;None;None;None;None;-10921639;512,235;533;238;633;211553;73,374;11,389;0,415;4,094
ID69320;69320;171;9,634;286;297,05;0;172200;287;7;1;113,593;11,574;521,833;6,818;None;None;None;None;None;None;-10921639;521,833;536;274;645;215517;77,827;11,398;0,432;4,044
ID69022;69022;171;9,433;286,65;297,05;0;172800;288;7;1;109,671;10,036;509,949;7,162;None;None;None;None;None;None;-10921639;509,949;523;278;635;210609;70,912;11,425;0,444;4,42
ID69620;69620;171;9,874;286,65;298,35;0;173400;289;7;1;111,245;11,818;513,465;6,269;None;None;None;None;None;None;-10921639;513,465;538;238;614;212061;77,108;11,393;0,467;4,242
ID69916;69916;171;10,052;286,65;296,4;0;174000;290;7;1;114,056;10,78;523,37;7,305;None;None;None;None;None;None;-10921639;523,37;545;283;627;216152;70,926;11,423;0,47;4,719
ID70220;70220;171;9,95;287,3;296,4;0;174600;291;7;1;116,86;9,465;522,976;8,32;None;None;None;None;None;None;-10921639;522,976;545;292;633;215989;72,055;11,419;0,463;4,595
ID70513;70513;171;9,681;287,3;296,4;0;175200;292;7;1;117,508;10,324;528,734;7,143;None;None;None;None;None;None;-10921639;528,734;552;283;625;218367;70,323;11,43;0,436;4,569
ID71100;71100;171;9,882;287,3;295,1;0;175800;293;7;1;116,479;10,361;526,864;7,588;None;None;None;None;None;None;-10921639;526,864;557;244;651;217595;77,953;11,418;0,449;4,188
ID70807;70807;171;10,134;287,95;294,45;0;176400;294;7;1;116,157;9,763;523,559;8,39;None;None;None;None;None;None;-10921639;523,559;548;274;635;216230;74,642;11,423;0,478;4,535
ID71389;71389;171;10,875;289,25;294,45;0;177000;295;7;1;117,416;10,533;529,528;7,14;None;None;None;None;None;None;-10921639;529,528;559;249;673;218695;86,942;11,407;0,51;4,112
ID71682;71682;171;10,818;288,6;294,45;0;177600;296;7;1;117,4;11,24;533,051;6,455;None;None;None;None;None;None;-10921639;533,051;555;233;641;220150;76,941;15,048;0,514;4,705
ID71971;71971;171;10,743;288,6;294,45;0;178200;297;7;1;118,351;10,332;531,276;7,821;None;None;None;None;None;None;-10921639;531,276;559;221;643;219417;79,954;11,425;0,508;4,475
ID72256;72256;171;11,209;288,6;293,15;0;178800;298;7;1;128,119;10,017;549,45;7,462;None;None;None;None;None;None;-10921639;549,45;575;209;667;226923;81,837;11,423;0,516;4,571
ID72543;72543;171;11,05;289,25;293,8;0;179400;299;7;1;122,55;10,906;539,484;7,385;None;None;None;None;None;None;-10921639;539,484;566;249;676;222807;87,468;11,411;0,512;4,175
ID72831;72831;171;10,953;288,6;293,8;0;180000;300;7;1;125,501;9,797;543,232;6,501;None;None;None;None;None;None;-10921639;543,232;562;221;673;224355;77,594;11,424;0,51;4,728
ID73403;73403;171;10,808;287,95;293,15;0;180600;301;7;1;123,562;10,421;540,923;7,308;None;None;None;None;None;None;-10921639;540,923;571;168;673;223401;88,174;11,409;0,502;4,101
ID73115;73115;171;10,915;288,6;293,8;0;181200;302;7;1;125,913;9,935;545,414;7,603;None;None;None;None;None;None;-10921639;545,414;566;278;673;225256;78,214;11,418;0,499;4,643
ID73689;73689;171;11,063;288,6;292,5;0;181800;303;7;1;125,944;9,755;542,576;6,685;None;None;None;None;None;None;-10921639;542,576;566;176;680;224084;94,319;11,401;0,503;3,852
ID73975;73975;171;10,898;288,6;291,85;0;182400;304;7;1;127,637;9,627;547,121;8,041;None;None;None;None;None;None;-10921639;547,121;577;168;661;225961;90,464;11,429;0,496;4,012
ID74258;74258;171;10,493;289,25;292,5;0;183000;305;7;1;125,69;9,889;540,4;6,707;None;None;None;None;None;None;-10921639;540,4;571;215;665;223185;85,168;11,404;0,467;4,043
ID74531;74531;171;10,607;289,25;292,5;0;183600;306;7;1;124,511;10,15;538,726;6,925;None;None;None;None;None;None;-10921639;538,726;566;197;663;222494;90,89;11,376;0,466;3,769
ID74810;74810;171;10,434;289,25;289,9;0;184200;307;7;1;123,053;11,448;538,249;6,872;None;None;None;None;None;None;-10921639;538,249;568;168;655;222297;94,876;11,39;0,456;3,555
ID75093;75093;171;10,462;289,25;289,9;0;184800;308;7;1;125,748;8,794;543,015;7,93;None;None;None;None;None;None;-10921639;543,015;571;197;665;224265;93,966;11,396;0,451;3,59
ID75377;75377;171;10,278;289,25;288,6;0;185400;309;7;1;120,714;9,16;526,397;7,339;None;None;None;None;None;None;-10921639;526,397;564;152;680;217402;101,72;11,398;0,461;3,264
ID75660;75660;171;10,507;289,25;288,6;0;186000;310;7;1;124,54;10,487;539,741;7,131;None;None;None;None;None;None;-10921639;539,741;568;168;680;222913;96,771;11,389;0,457;3,497
ID75938;75938;171;10,823;288,6;288,6;0;186600;311;7;1;124,206;8,782;536,259;7,373;None;None;None;None;None;None;-10921639;536,259;571;168;671;221475;102,563;11,354;0,476;3,374
ID76224;76224;171;10,814;288,6;287,95;0;187200;312;7;1;130,223;9,872;552,617;7,552;None;None;None;None;None;None;-10921639;552,617;591;143;673;228231;106,527;11,39;0,472;3,325
ID76511;76511;171;10,775;289,25;289,25;0;187800;313;7;1;130,293;9,651;554,61;6,891;None;None;None;None;None;None;-10921639;554,61;584;221;673;229054;85,844;11,394;0,47;4,13
ID76803;76803;171;10,879;289,25;288,6;0;188400;314;7;1;127,903;10,278;547,92;7,116;None;None;None;None;None;None;-10921639;547,92;577;152;680;226291;95,534;11,399;0,486;3,751
ID77088;77088;171;10,783;289,9;288,6;0;189000;315;7;1;128,39;10,232;549,077;6,758;None;None;None;None;None;None;-10921639;549,077;580;209;667;226769;88,551;11,389;0,475;3,991
ID77370;77370;171;10,957;289,9;289,25;0;189600;316;7;1;128,978;9,579;554,913;7,603;None;None;None;None;None;None;-10921639;554,913;573;249;669;229179;82,779;11,416;0,486;4,387
ID77652;77652;171;11,142;289,9;289,9;0;190200;317;7;1;131,651;9,63;559,121;6,68;None;None;None;None;None;None;-10921639;559,121;582;249;669;230917;78,153;11,431;0,503;4,786
ID77934;77934;171;11,086;290,55;289,25;0;190800;318;7;1;132,724;9,598;560,305;7,196;None;None;None;None;None;None;-10921639;560,305;577;283;684;231406;79,268;11,428;0,493;4,669
ID78214;78214;171;11,021;289,9;289,9;0;191400;319;7;1;129,494;11,206;553,961;7,203;None;None;None;None;None;None;-10921639;553,961;582;215;671;228786;90,786;11,425;0,49;4,014
ID78778;78778;171;10,969;290,55;289,25;0;192000;320;7;1;130,446;10,966;554,625;7,276;None;None;None;None;None;None;-10921639;554,625;584;203;690;229060;90,59;11,428;0,492;4,036
ID79062;79062;171;11,091;290,55;287,95;0;192600;321;7;1;131,3;9,191;556,298;6,421;None;None;None;None;None;None;-10921639;556,298;584;227;684;229751;90,518;11,418;0,489;4,036
ID78498;78498;171;11,226;289,9;288,6;0;193200;322;7;1;135,608;9,867;566,504;6,874;None;None;None;None;None;None;-10921639;566,504;589;269;703;233966;82,923;11,407;0,486;4,471
ID79336;79336;171;11,032;289,9;287,95;0;193800;323;7;1;130,787;11,346;559,542;7,073;None;None;None;None;None;None;-10921639;559,542;589;183;680;231091;92,452;11,404;0,476;3,906
ID79617;79617;171;11,148;289,9;287,3;0;194400;324;7;1;135,639;9,54;567,116;6,818;None;None;None;None;None;None;-10921639;567,116;595;190;710;234219;96,942;11,4;0,466;3,721
ID79899;79899;171;11,065;290,55;287,95;0;195000;325;7;1;130,971;10,511;558,366;7,692;None;None;None;None;None;None;-10921639;558,366;584;264;682;230605;88,284;11,396;0,473;4,061
ID80181;80181;171;11,546;289,9;287,3;0;195600;326;7;1;133,169;9,814;556,114;7,012;None;None;None;None;None;None;-10921639;556,114;584;168;708;229675;108,682;11,358;0,494;3,386
ID80461;80461;171;11,88;289,9;289,25;0;196200;327;7;1;133,872;10,475;563,148;6,855;None;None;None;None;None;None;-10921639;563,148;591;215;699;232580;98,81;11,372;0,514;3,869
ID80746;80746;171;11,928;289,9;289,25;0;196800;328;7;1;135,872;9,545;562,407;7,128;None;None;None;None;None;None;-10921639;562,407;595;143;714;232274;109,465;11,378;0,515;3,493
ID81030;81030;171;11,734;289,9;289,25;0;197400;329;7;1;132,409;9,891;557,153;6,707;None;None;None;None;None;None;-10921639;557,153;586;168;717;230104;106,306;11,37;0,507;3,527
ID81616;81616;171;12,136;289,9;289,25;0;198000;330;7;1;138,763;9,811;568,441;6,777;None;None;None;None;None;None;-10921639;568,441;593;190;735;234766;108,585;11,367;0,514;3,553
ID81320;81320;171;12,556;290,55;288,6;0;198600;331;7;1;139,661;10,136;572,923;6,799;None;None;None;None;None;None;-10921639;572,923;599;203;740;236617;111,774;11,362;0,537;3,58
ID81907;81907;171;12,506;289,9;289,25;0;199200;332;7;1;141,661;9,588;575,838;6,574;None;None;None;None;None;None;-10921639;575,838;606;160;742;237821;108,162;11,37;0,537;3,721
ID82200;82200;171;12,529;290,55;290,55;0;199800;333;7;1;141,245;10,252;577,983;6,91;None;None;None;None;None;None;-10921639;577,983;602;190;740;238707;103,545;11,393;0,54;3,916
ID82491;82491;171;12,518;291,2;290,55;0;200400;334;7;1;142,378;10,906;580,593;6,736;None;None;None;None;None;None;-10921639;580,593;595;197;761;239785;100,184;11,397;0,539;4,06
ID82779;82779;171;12,311;291,2;290,55;0;201000;335;7;1;140,538;10,368;577,852;7,927;None;None;None;None;None;None;-10921639;577,852;591;190;746;238653;97,97;11,406;0,531;4,089
ID83075;83075;171;12,157;291,85;291,85;0;201600;336;7;1;137,857;10,395;573,315;6,91;None;None;None;None;None;None;-10921639;573,315;589;244;746;236779;93,685;11,409;0,525;4,211
ID83368;83368;171;12,338;291,2;292,5;0;202200;337;7;1;137,448;9,862;571,203;7,462;None;None;None;None;None;None;-10921639;571,203;582;233;747;235907;94,977;11,403;0,541;4,221
ID83961;83961;171;12,512;291,2;293,15;0;202800;338;7;1;136,354;9,937;567,358;7,208;None;None;None;None;None;None;-10921639;567,358;586;209;730;234319;100,926;11,386;0,551;3,995
ID83661;83661;171;12,175;291,2;293,8;0;203400;339;7;1;139,169;9,097;569,363;9,547;None;None;None;None;None;None;-10921639;569,363;584;249;742;235147;95,399;15,067;0,544;4,203
ID84558;84558;171;12,451;290,55;291,85;0;204000;340;7;1;142,094;10,286;580,525;7,964;None;None;None;None;None;None;-10921639;580,525;604;203;737;239757;99,904;11,402;0,546;4,106
ID84855;84855;171;12,441;290,55;291,85;0;204600;341;7;1;145,608;10,47;588,148;7,448;None;None;None;None;None;None;-10921639;588,148;608;238;740;242905;98,349;11,411;0,538;4,182
ID84253;84253;171;12,263;291,2;293,8;0;205200;342;7;1;148,935;11,099;595,511;7,104;None;None;None;None;None;None;-10921639;595,511;616;264;732;245946;94,342;15,152;0,528;4,361
ID85152;85152;171;12,503;291,2;293,8;0;205800;343;7;1;147,835;10,487;593,78;6,717;None;None;None;None;None;None;-10921639;593,78;621;292;726;245231;87,073;15,161;0,548;4,826
ID86028;86028;171;12,821;291,85;293,8;0;206400;344;7;1;154,521;10,6;605,303;7,087;None;None;None;None;None;None;-10921639;605,303;629;259;728;249990;91,884;15,142;0,545;4,65
ID85447;85447;171;13,442;292,5;294,45;0;207000;345;7;1;155,961;11,366;612,312;7,857;None;None;None;None;None;None;-10921639;612,312;633;305;749;252885;92,371;15,18;0,571;4,819
ID85739;85739;171;12,951;292,5;294,45;0;207600;346;7;1;153,695;10,499;604,208;6,753;None;None;None;None;None;None;-10921639;604,208;625;341;740;249538;83,975;15,135;0,556;5,142
ID86325;86325;171;13,329;291,85;293,8;0;208200;347;7;1;157,441;10,685;613,346;7,908;None;None;None;None;None;None;-10921639;613,346;637;305;742;253312;90,012;15,089;0,565;4,919
ID86918;86918;171;13,259;293,15;294,45;0;208800;348;7;1;156,419;10,985;613,266;7,99;None;None;None;None;None;None;-10921639;613,266;631;317;747;253279;90,673;15,131;0,557;4,837
ID87212;87212;171;13,115;292,5;295,1;0;209400;349;7;1;157,138;9,133;611,308;7,414;None;None;None;None;None;None;-10921639;611,308;633;321;759;252470;87,304;15,053;0,552;4,982
ID87505;87505;171;13,049;293,15;295,75;0;210000;350;7;1;154,518;9,433;606,034;8,153;None;None;None;None;None;None;-10921639;606,034;631;329;717;250292;84,435;15,066;0,566;5,188
ID86628;86628;171;13,249;293,8;295,75;0;210600;351;7;1;157,332;10,005;612,741;7,341;None;None;None;None;None;None;-10921639;612,741;633;325;756;253062;83,676;15,099;0,565;5,288
ID87802;87802;171;13,261;293,15;295,75;0;211200;352;7;1;154,613;9,225;605,213;7,508;None;None;None;None;None;None;-10921639;605,213;627;313;754;249953;89,11;15,044;0,565;4,904
ID88688;88688;171;13,762;293,8;295,75;0;211800;353;7;1;160,375;9,799;618,082;7,223;None;None;None;None;None;None;-10921639;618,082;637;292;794;255268;97,727;11,399;0,578;4,633
ID88095;88095;171;13,256;293,8;295,75;0;212400;354;7;1;152,966;9,14;603,029;7;None;None;None;None;None;None;-10921639;603,029;625;325;749;249051;89,179;11,422;0,574;4,931
ID88391;88391;171;12,967;293,8;296,4;0;213000;355;7;1;150,93;9,165;595,395;8,722;None;None;None;None;None;None;-10921639;595,395;614;264;764;245898;93,921;11,402;0,554;4,52
ID89288;89288;171;13,139;293,15;295,1;0;213600;356;7;1;158,649;9,039;610,15;10,349;None;None;None;None;None;None;-10921639;610,15;631;183;776;251992;107,735;11,395;0,531;3,928
ID88988;88988;171;13,144;292,5;295,1;0;214200;357;7;1;151,288;10,671;598,605;11,981;None;None;None;None;None;None;-10921639;598,605;616;209;780;247224;107,258;11,399;0,549;3,958
ID89889;89889;171;13,118;291,2;295,1;0;214800;358;7;1;153,274;10,201;600,91;10,755;None;None;None;None;None;None;-10921639;600,91;621;209;761;248176;105,412;11,39;0,543;4,014
ID89588;89588;171;12,288;291,85;295,1;0;215400;359;7;1;156,642;9,828;613,017;16,499;None;None;None;None;None;None;-10921639;613,017;627;274;740;253176;81,385;15,212;0,491;4,961
ID90192;90192;171;12,397;292,5;295,75;0;216000;360;7;1;168,174;15,053;642,271;38,215;None;None;None;None;None;None;-10921639;642,271;651;341;778;265258;77,335;15,312;0,473;5,335
ID90499;90499;171;13,284;292,5;295,75;0;216600;361;7;1;179,329;14,179;665,545;35,492;None;None;None;None;None;None;-10921639;665,545;680;363;804;274870;78,383;15,328;0,507;5,717
ID90808;90808;171;13,629;293,15;295,75;0;217200;362;7;1;176,85;12,416;650,077;39,748;None;None;None;None;None;None;-10921639;650,077;675;259;812;268482;96,39;15,198;0,528;4,658
ID91114;91114;171;13,849;292,5;296,4;0;217800;363;7;1;180,797;13,993;661,596;39,211;None;None;None;None;None;None;-10921639;661,596;680;309;807;273239;95,177;15,216;0,524;4,782
ID91732;91732;171;13,283;293,15;297,7;0;218400;364;7;1;167,165;11,952;635,465;30,685;None;None;None;None;None;None;-10921639;635,465;649;363;791;262447;85,737;15,216;0,53;5,134
ID91417;91417;171;13,196;292,5;297,05;0;219000;365;7;1;173,455;13,019;648,276;23,3;None;None;None;None;None;None;-10921639;648,276;661;373;778;267738;77,646;15,218;0,524;5,741
ID92345;92345;171;12,561;292,5;299,65;0;219600;366;7;1;166,458;11,605;634,61;15,884;None;None;None;None;None;None;-10921639;634,61;651;380;759;262094;72,117;15,19;0,512;5,96
ID92037;92037;171;12,733;291,2;299;0;220200;367;7;1;165,567;11,586;630,709;19,111;None;None;None;None;None;None;-10921639;630,709;643;274;789;260483;87,58;15,187;0,509;4,861
ID92655;92655;171;13,261;289,9;299,65;0;220800;368;7;1;171,84;11,395;637,91;19,344;None;None;None;None;None;None;-10921639;637,91;657;264;804;263457;99,014;11,404;0,514;4,376
ID92964;92964;171;13,127;290,55;300,3;0;221400;369;7;1;167,375;11,288;629,538;19,949;None;None;None;None;None;None;-10921639;629,538;641;292;801;259999;94,505;11,411;0,52;4,558
ID93274;93274;171;13,104;289,9;300,95;0;222000;370;7;1;165,768;11,136;627,627;16,034;None;None;None;None;None;None;-10921639;627,627;643;296;784;259210;93,984;11,412;0,52;4,569
